,age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,poutcome_failure,poutcome_nonexistent,poutcome_success,job_new
313,41,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
314,54,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,5
315,29,1,999,0,-1.8,93.369,-34.8,0.639,5008.7,1,0,1,0,0
316,28,2,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,1
317,30,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
318,54,3,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0
319,33,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,2
320,38,1,11,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,0,1,1
321,46,8,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,3
322,38,3,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,0
323,38,1,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,7
324,33,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
325,25,1,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,0
326,29,10,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,1,0,0
327,60,15,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,9
328,57,2,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,7
329,36,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
330,54,5,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,0
331,25,3,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,6
332,41,4,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,2
333,54,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,4
334,39,1,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,1
335,55,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,1,0,0,2
336,40,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
337,43,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,10
338,81,2,999,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1,0,1,0,5
339,43,1,999,0,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,0,1,0,9
340,34,1,6,2,-1.7,94.055,-39.8,0.7040000000000001,4991.6,1,0,0,1,0
341,42,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,9
342,30,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,7
343,24,2,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,7
345,42,5,10,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,0,0,1,1
346,51,7,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,6
347,38,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
348,45,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
349,51,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0
350,44,6,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0
351,52,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,9
352,49,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
353,49,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,9
355,32,4,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,2
356,27,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,7
357,44,8,999,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,1,0,0,0
358,33,7,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,0
359,30,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,7
360,32,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,0
361,36,3,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
362,49,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,10
363,48,2,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,1,0,7
364,48,8,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,1,0,1,0,9
365,42,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
366,28,3,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,0
367,52,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,4
368,23,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,4
369,36,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,1
370,43,2,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0
371,31,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,7
372,49,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,10
373,36,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
374,47,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,4
375,31,7,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,9
376,46,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,2
377,54,3,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,1
378,35,3,999,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,0,0,1,0,0
379,37,10,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0
380,44,1,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,1
381,30,1,3,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1,0,0,1,10
382,33,5,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,0
383,57,3,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,1,0,7
384,39,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
385,43,2,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,10
386,32,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,7
387,29,2,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,9
388,35,2,999,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,1,0,0,0
389,47,2,999,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,0,0,1,0,0
390,37,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,4
391,35,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,9
392,37,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,6
393,36,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,9
394,50,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,0
395,30,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
396,33,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
397,37,6,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,0
398,45,1,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,1,0,6
399,30,2,999,1,-0.1,93.2,-42.0,4.021,5195.8,0,1,0,0,0
400,51,2,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,4
401,49,10,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,6
402,31,5,999,0,1.4,93.444,-36.1,4.962,5228.1,0,0,1,0,9
403,40,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
404,41,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,9
405,58,1,2,1,-1.8,93.075,-47.1,1.365,5099.1,0,0,0,1,5
406,49,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,1
407,39,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,9
408,48,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,9
409,50,2,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,2
410,54,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,1
411,38,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
412,51,2,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,1
413,36,4,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0
414,35,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,1
415,44,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
416,43,1,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,1,0,0,1
417,30,7,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,9
418,41,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,9
419,27,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,4
420,45,2,5,3,-1.1,94.76700000000001,-50.8,1.05,4963.6,1,0,0,1,1
421,26,3,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,0
422,36,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,9
423,24,1,999,1,-2.9,92.469,-33.6,1.0290000000000001,5076.2,0,1,0,0,8
424,46,6,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,4
425,61,1,3,2,-1.8,93.876,-40.0,0.695,5008.7,1,0,0,1,1
426,50,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
427,49,9,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,9
428,55,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0
429,54,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,1
430,40,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
431,58,1,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,1
432,58,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,2
433,36,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0
434,30,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0
435,45,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,0
436,40,1,999,1,-0.1,93.2,-42.0,4.021,5195.8,0,1,0,0,4
437,42,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,6
438,43,7,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,1
439,24,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,8
440,49,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,4
441,55,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,0,0,1,0,10
442,49,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0
443,48,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,1
444,49,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0
445,40,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
446,35,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,1,0,7
447,32,11,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
448,67,2,5,5,-1.1,94.76700000000001,-50.8,1.0390000000000001,4963.6,1,0,0,1,3
449,41,4,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,1,0,9
450,73,1,999,0,-1.8,92.84299999999999,-50.0,1.531,5099.1,1,0,1,0,5
451,32,7,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,4
452,33,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,4
453,36,4,999,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,0,0,1,0,9
454,40,1,999,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,1,0,0,9
455,25,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
456,60,2,999,0,-2.9,92.20100000000001,-31.4,0.883,5076.2,0,0,1,0,2
457,45,1,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,4
458,33,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,9
459,31,7,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0
460,48,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,6
461,42,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,7
462,40,3,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,4
463,30,1,7,1,-1.7,94.055,-39.8,0.748,4991.6,0,0,0,1,9
464,41,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,1
465,36,14,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,3
466,41,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,4
468,32,1,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,1,0,0,7
469,44,5,999,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1,1,0,0,6
470,25,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,7
471,30,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,1,0,1,0,1
472,25,1,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,0
473,31,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,9
474,44,3,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,1
475,29,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,9
476,47,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0
477,18,1,3,1,-3.4,92.37899999999999,-29.8,0.809,5017.5,1,0,0,1,8
478,25,4,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
479,29,3,999,0,1.1,93.994,-36.4,4.864,5191.0,1,0,1,0,9
481,36,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,6
482,45,1,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,1
483,31,1,999,0,-0.1,93.79799999999999,-40.4,4.794,5195.8,1,0,1,0,9
484,54,16,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,0
485,51,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
486,44,2,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1,0,1,0,2
487,24,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
488,40,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0
489,39,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,7
490,44,1,999,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,1,0,0,1
491,44,1,999,0,-1.8,93.075,-47.1,1.479,5099.1,0,0,1,0,4
492,52,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,2
493,51,1,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,1,0,0,1
494,38,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,0,1,0,4
495,34,2,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,1,0,0,9
496,23,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,1
497,30,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
498,26,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,1
500,34,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,0
502,32,3,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,0,1,0,4
503,27,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,6
504,39,6,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,3
505,29,8,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,1
506,42,8,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,9
507,60,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,4
508,30,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,9
509,38,3,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,4
510,49,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
511,30,2,999,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,1,0,0,0
512,41,1,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,1,0,1
513,56,2,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,1
514,58,2,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,1
515,52,1,999,1,-1.8,93.075,-47.1,1.41,5099.1,0,1,0,0,1
516,32,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0
517,51,2,999,4,-1.8,93.876,-40.0,0.6970000000000001,5008.7,0,1,0,0,4
518,31,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
519,34,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,9
520,60,2,999,0,1.4,93.444,-36.1,4.965,5228.1,1,0,1,0,5
521,36,3,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,1,0,0
522,30,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,7
523,51,2,999,0,-2.9,92.963,-40.8,1.268,5076.2,0,0,1,0,0
524,26,2,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,1
525,39,3,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,0
526,38,11,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,2
527,41,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
529,60,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,2
530,28,7,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,1
531,34,5,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,9
532,64,2,999,0,-1.1,94.601,-49.5,0.9590000000000001,4963.6,0,0,1,0,10
533,35,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,1
534,40,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
535,46,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,0,0,1
536,33,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,1,0,1,0,0
537,74,1,999,0,-1.1,94.601,-49.5,0.977,4963.6,0,0,1,0,5
538,40,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,4
539,46,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,7
540,41,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,2
541,30,2,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,9
542,44,1,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,0,1,0,0
543,47,10,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
544,50,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,1
545,29,1,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,9
546,51,4,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,1
547,52,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,1
548,27,3,999,0,-1.8,93.075,-47.1,1.41,5099.1,0,0,1,0,0
549,44,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,6
550,34,2,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,10
551,23,2,999,1,-1.1,94.601,-49.5,1.032,4963.6,1,1,0,0,8
552,30,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,9
553,26,2,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,8
554,35,3,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,9
555,24,4,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,9
556,38,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,1,0,1,0,10
557,36,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0
558,24,3,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,9
559,31,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,4
560,41,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
561,39,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,10
562,36,4,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,9
563,47,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,5
564,33,1,999,0,-1.8,93.075,-47.1,1.41,5099.1,1,0,1,0,9
565,34,3,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,1
566,42,3,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,9
567,51,4,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,1
568,34,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,1
569,33,6,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0
570,37,1,6,1,-1.7,94.215,-40.3,0.8959999999999999,4991.6,1,0,0,1,4
571,33,1,999,0,-1.7,94.215,-40.3,0.8270000000000001,4991.6,0,0,1,0,1
572,36,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,3
573,43,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,7
574,47,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
575,32,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
576,42,3,999,0,-1.7,94.027,-38.3,0.898,4991.6,0,0,1,0,0
577,36,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,0
578,42,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,1
579,31,2,999,0,-1.8,93.075,-47.1,1.483,5099.1,0,0,1,0,1
580,41,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,0
581,31,5,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,1,0,1,0,9
582,36,2,999,0,-2.9,92.963,-40.8,1.268,5076.2,1,0,1,0,9
583,46,2,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,7
584,35,3,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,0
585,30,6,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,9
586,35,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,9
587,47,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,4
588,35,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,1,0,4
589,77,1,3,6,-1.7,94.027,-38.3,0.905,4991.6,1,0,0,1,4
590,39,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,9
591,37,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,0
592,31,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
593,49,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,9
594,57,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,6
595,33,1,999,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1,0,1
596,35,6,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,1
597,39,6,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,9
598,34,1,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,9
599,32,2,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,0
600,35,1,999,0,1.4,94.465,-41.8,4.961,5228.1,1,0,1,0,8
601,53,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
602,30,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,9
603,30,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,8
604,44,2,999,1,-1.8,93.075,-47.1,1.466,5099.1,0,1,0,0,1
605,50,14,999,0,1.4,93.444,-36.1,4.962,5228.1,0,0,1,0,0
606,56,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,5
607,58,2,999,0,-2.9,92.963,-40.8,1.262,5076.2,0,0,1,0,5
608,54,2,999,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1,0,9
609,40,1,7,2,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1,1,0,0,9
610,31,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
611,41,1,999,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,1,0,0,0
612,31,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,1
613,39,1,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,0,1,0,7
614,37,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
616,50,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,9
617,49,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,1
618,31,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0
619,35,2,6,1,-1.8,93.749,-34.6,0.644,5008.7,1,0,0,1,7
620,52,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,4
621,33,3,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,4
622,32,3,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,1
623,35,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0,0,1,0,4
624,54,1,999,1,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,1,1,0,0,0
625,27,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,1,0,7
626,52,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,4
627,32,1,999,0,-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2,0,0,1,0,0
628,36,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,0,0,0
629,27,1,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,1,0,0
630,39,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,1
631,34,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,2
