age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
43,admin.,married,professional.course,0,0,0,0,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
39,management,married,basic.6y,0,0,0,1,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
52,blue-collar,divorced,university.degree,0,0,0,0,jul,tue,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
38,technician,single,professional.course,0,1,0,0,may,mon,3,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0
59,retired,married,basic.4y,0,0,0,1,apr,tue,4,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,0
31,blue-collar,married,basic.4y,0,1,0,1,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
76,retired,single,basic.4y,0,0,0,0,nov,mon,4,6,1,success,-3.4,92.649,-30.1,0.715,5017.5,1
44,admin.,single,basic.9y,0,1,0,1,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
30,blue-collar,married,university.degree,0,0,0,1,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
32,services,married,high.school,0,0,0,1,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
41,unemployed,married,university.degree,0,0,0,1,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
33,admin.,single,university.degree,0,1,0,0,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1
59,retired,married,basic.4y,0,1,0,0,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
28,blue-collar,married,basic.9y,0,1,0,0,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
33,blue-collar,single,basic.6y,0,1,0,0,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
53,services,married,high.school,0,1,0,0,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
41,services,married,high.school,0,0,0,0,mar,wed,6,999,0,nonexistent,-1.8,92.843,-50,1.778,5099.1,1
55,admin.,married,basic.4y,0,0,1,0,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
45,blue-collar,married,basic.9y,0,0,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
35,technician,married,professional.course,0,0,0,0,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
31,services,married,high.school,0,0,0,0,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
53,management,married,university.degree,0,0,0,0,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
35,technician,single,professional.course,0,1,0,0,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
45,blue-collar,divorced,basic.6y,0,1,0,0,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
34,housemaid,single,university.degree,0,0,0,1,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
42,admin.,married,basic.9y,0,0,0,1,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
36,self-employed,married,basic.9y,0,1,1,0,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
44,admin.,married,high.school,0,0,0,1,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
50,admin.,divorced,university.degree,0,1,0,0,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
36,admin.,married,university.degree,0,1,0,0,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,0
27,technician,married,professional.course,0,0,0,0,jul,thu,9,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
40,management,married,university.degree,0,0,0,1,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
25,technician,single,university.degree,0,1,1,1,jun,mon,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
29,management,married,university.degree,0,1,1,0,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
44,admin.,married,high.school,0,0,0,1,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
57,blue-collar,married,university.degree,0,1,0,1,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
30,admin.,single,high.school,0,1,0,0,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
37,self-employed,married,university.degree,0,1,1,0,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
57,technician,married,basic.9y,0,0,0,0,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
32,technician,married,professional.course,0,1,0,0,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1
54,admin.,married,professional.course,0,0,0,0,nov,tue,2,10,1,success,-1.1,94.767,-50.8,1.035,4963.6,1
58,blue-collar,married,basic.9y,0,1,0,0,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,1
29,admin.,single,university.degree,0,1,0,0,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
60,services,married,high.school,0,0,0,0,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
27,unemployed,single,university.degree,0,0,0,1,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
30,unemployed,married,high.school,0,1,0,0,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
42,blue-collar,married,basic.4y,0,0,0,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
48,housemaid,married,high.school,0,0,0,1,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
35,admin.,single,university.degree,0,0,0,0,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
46,blue-collar,married,basic.6y,0,1,1,1,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
57,retired,married,basic.4y,0,0,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
30,services,married,high.school,0,0,0,1,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
28,technician,single,high.school,0,1,1,0,apr,thu,4,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,0
34,services,married,high.school,0,1,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
42,blue-collar,married,basic.4y,0,0,0,1,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
30,admin.,single,university.degree,0,1,0,0,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
27,student,single,basic.9y,0,1,0,0,aug,wed,1,999,0,nonexistent,-1.7,94.027,-38.3,0.9,4991.6,0
23,entrepreneur,married,university.degree,0,1,0,0,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
43,blue-collar,married,basic.4y,0,1,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
59,management,married,basic.4y,0,1,1,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
31,self-employed,single,university.degree,0,0,0,0,aug,mon,1,999,2,failure,-1.7,94.027,-38.3,0.898,4991.6,0
43,self-employed,married,basic.9y,0,0,0,1,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
52,technician,married,high.school,0,1,0,1,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
26,housemaid,single,high.school,0,1,1,1,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
24,blue-collar,married,basic.9y,0,1,1,1,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
35,blue-collar,single,basic.6y,0,0,0,0,nov,thu,1,999,1,failure,-0.1,93.2,-42,4.076,5195.8,0
59,technician,married,professional.course,0,0,0,0,jun,thu,4,999,1,failure,-1.7,94.055,-39.8,0.742,4991.6,1
28,blue-collar,married,basic.6y,0,0,0,1,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
37,blue-collar,single,basic.9y,0,0,0,1,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
46,admin.,married,professional.course,0,0,0,0,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26,technician,single,university.degree,0,1,0,0,jul,fri,3,6,2,success,-1.7,94.215,-40.3,0.861,4991.6,1
40,management,married,university.degree,0,1,0,0,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
56,blue-collar,married,basic.4y,0,1,0,0,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
40,management,married,university.degree,0,1,0,0,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
29,admin.,single,university.degree,0,1,1,1,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
28,blue-collar,single,basic.9y,0,1,0,0,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
48,technician,single,university.degree,0,0,0,1,may,thu,7,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
28,unemployed,single,university.degree,0,1,0,0,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
33,technician,married,professional.course,0,0,0,1,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
56,entrepreneur,married,university.degree,0,1,1,1,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
57,retired,married,basic.9y,0,0,0,0,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1
24,admin.,single,high.school,0,1,0,1,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
39,self-employed,married,university.degree,0,0,0,1,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
40,blue-collar,married,university.degree,0,1,1,1,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
54,blue-collar,divorced,university.degree,0,1,0,1,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
25,admin.,single,university.degree,0,0,0,1,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
36,blue-collar,married,basic.9y,0,0,0,0,may,wed,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,1
48,admin.,married,university.degree,0,1,0,0,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
32,admin.,single,university.degree,0,1,0,0,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
48,admin.,married,university.degree,0,1,1,0,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
30,technician,married,university.degree,0,1,0,1,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
41,admin.,divorced,high.school,0,0,0,1,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
54,retired,divorced,basic.4y,0,1,0,0,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
29,admin.,single,university.degree,0,1,0,0,mar,mon,1,999,0,nonexistent,-1.8,93.369,-34.8,0.639,5008.7,1
28,blue-collar,single,high.school,0,1,0,1,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
30,admin.,married,university.degree,0,0,0,1,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
54,admin.,married,university.degree,0,1,0,1,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
33,entrepreneur,married,basic.9y,0,0,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
38,blue-collar,married,basic.9y,0,0,0,0,may,wed,1,11,1,success,-1.8,92.893,-46.2,1.281,5099.1,0
46,housemaid,divorced,basic.6y,0,1,0,1,jun,tue,8,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
38,admin.,divorced,university.degree,0,0,0,1,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
38,services,married,high.school,0,0,0,0,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
33,blue-collar,married,high.school,0,1,0,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
25,admin.,married,university.degree,0,0,0,1,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
29,admin.,single,university.degree,0,1,0,0,may,fri,10,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
60,technician,married,professional.course,0,0,0,1,jul,tue,15,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
57,services,married,high.school,0,1,0,0,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
36,admin.,single,university.degree,0,0,0,0,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
54,admin.,married,university.degree,0,0,0,0,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
25,self-employed,single,university.degree,0,0,0,1,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
41,entrepreneur,married,university.degree,0,0,0,1,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
54,management,married,university.degree,0,1,0,0,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
39,blue-collar,divorced,basic.6y,0,0,0,0,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
55,entrepreneur,divorced,university.degree,0,0,0,0,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
40,admin.,married,high.school,0,0,0,1,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
43,unemployed,married,university.degree,0,1,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
81,retired,married,basic.4y,0,0,0,0,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,1
43,technician,divorced,professional.course,0,1,0,0,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,0
34,admin.,married,high.school,0,1,0,0,jun,wed,1,6,2,success,-1.7,94.055,-39.8,0.704,4991.6,1
42,technician,married,high.school,0,1,0,0,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
30,services,married,basic.6y,0,0,0,0,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
24,services,single,basic.9y,0,0,1,1,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
51,admin.,married,university.degree,0,1,0,0,aug,fri,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
42,blue-collar,married,basic.9y,0,0,0,0,may,tue,5,10,1,success,-1.8,92.893,-46.2,1.344,5099.1,0
51,self-employed,married,basic.4y,0,0,1,1,may,wed,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
38,blue-collar,married,high.school,0,0,0,0,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
45,blue-collar,married,basic.4y,0,1,1,0,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
51,admin.,divorced,university.degree,0,0,0,1,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
44,admin.,married,university.degree,0,0,0,1,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
52,technician,married,basic.9y,0,1,0,0,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
49,admin.,married,university.degree,0,1,0,1,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
49,technician,married,professional.course,0,1,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
52,admin.,married,basic.6y,0,0,0,1,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
32,entrepreneur,married,university.degree,0,0,0,0,nov,thu,4,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
27,services,married,high.school,0,0,0,0,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
44,admin.,divorced,high.school,0,1,0,0,may,tue,8,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0
33,admin.,single,university.degree,0,0,0,0,may,wed,7,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
30,services,married,basic.9y,0,0,0,0,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
32,admin.,single,university.degree,0,1,0,0,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
36,blue-collar,married,professional.course,0,1,1,1,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
49,unemployed,married,high.school,0,1,0,0,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
48,services,single,basic.4y,0,1,1,0,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
48,technician,married,professional.course,0,1,0,0,aug,fri,8,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1
42,blue-collar,married,basic.4y,0,0,0,1,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
28,admin.,married,high.school,0,1,0,0,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
52,management,married,university.degree,0,1,1,0,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
23,management,single,university.degree,0,1,0,0,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
36,blue-collar,married,basic.6y,0,1,0,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
43,admin.,divorced,university.degree,0,0,0,0,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
31,services,divorced,high.school,0,1,0,0,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
49,unemployed,married,basic.4y,0,1,0,0,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
36,blue-collar,married,basic.9y,0,1,0,0,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
47,management,divorced,basic.4y,0,0,0,1,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
31,technician,single,professional.course,0,1,0,0,aug,mon,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
46,entrepreneur,married,professional.course,0,0,0,1,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
54,blue-collar,married,basic.9y,0,1,0,0,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
35,admin.,married,university.degree,0,0,0,0,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0
37,admin.,divorced,high.school,0,0,0,1,may,thu,10,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
44,blue-collar,married,basic.9y,0,1,0,1,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
30,unemployed,married,high.school,0,0,0,0,may,mon,1,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,1
33,admin.,single,high.school,0,1,0,0,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
57,services,divorced,university.degree,0,0,0,0,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
39,admin.,single,university.degree,0,0,1,1,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
43,unemployed,married,basic.4y,0,0,0,0,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
32,services,married,high.school,0,1,0,1,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
29,technician,single,university.degree,0,0,0,0,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
35,admin.,divorced,high.school,0,1,1,1,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0
47,admin.,married,high.school,0,0,0,0,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0
37,management,married,university.degree,0,1,0,0,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
35,technician,single,university.degree,0,0,0,0,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
37,self-employed,married,basic.9y,0,1,1,0,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
36,technician,married,high.school,0,1,0,0,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
50,admin.,married,basic.9y,0,0,0,0,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
30,admin.,single,university.degree,0,0,0,0,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
33,blue-collar,married,basic.9y,0,1,0,0,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
37,admin.,single,high.school,0,0,1,0,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
45,self-employed,divorced,university.degree,0,0,1,0,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
30,admin.,single,university.degree,0,0,0,0,nov,fri,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,0
51,management,divorced,university.degree,0,0,0,0,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
49,self-employed,single,basic.9y,0,0,0,1,may,mon,10,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
31,technician,single,university.degree,0,1,0,0,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
40,admin.,single,university.degree,0,1,0,0,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
41,technician,married,professional.course,0,0,1,0,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
58,retired,married,basic.4y,0,1,0,0,apr,thu,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,0
49,blue-collar,married,basic.4y,0,1,0,1,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
39,technician,divorced,professional.course,0,1,0,1,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
48,technician,married,basic.6y,0,0,1,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
50,entrepreneur,married,basic.4y,0,0,0,0,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
54,blue-collar,married,university.degree,0,1,0,0,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
38,blue-collar,married,university.degree,0,0,1,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
51,blue-collar,married,basic.4y,0,0,0,0,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
36,admin.,single,university.degree,0,0,0,1,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
35,blue-collar,married,basic.6y,0,1,0,0,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
44,admin.,married,high.school,0,0,0,0,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
43,blue-collar,married,basic.4y,0,0,1,0,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0
30,technician,single,university.degree,0,0,0,0,aug,thu,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
41,technician,divorced,basic.4y,0,1,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
27,management,single,university.degree,0,1,0,1,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
45,blue-collar,married,high.school,0,1,1,0,nov,mon,2,5,3,success,-1.1,94.767,-50.8,1.05,4963.6,1
26,admin.,single,high.school,0,1,0,1,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
36,technician,married,professional.course,0,1,0,1,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
24,student,single,high.school,0,0,0,0,jul,wed,1,999,1,failure,-2.9,92.469,-33.6,1.029,5076.2,0
46,management,married,university.degree,0,1,0,0,nov,thu,6,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
61,blue-collar,married,basic.6y,0,1,1,0,may,fri,1,3,2,success,-1.8,93.876,-40,0.695,5008.7,1
50,admin.,divorced,basic.9y,0,0,0,1,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
49,technician,married,professional.course,0,1,0,1,may,tue,9,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
55,admin.,married,basic.4y,0,1,0,0,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
54,blue-collar,married,basic.4y,0,1,0,0,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
40,blue-collar,divorced,basic.9y,0,1,0,0,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
58,blue-collar,married,basic.4y,0,1,1,0,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
58,entrepreneur,married,university.degree,0,0,0,1,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
36,admin.,single,university.degree,0,1,0,0,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
30,admin.,single,university.degree,0,1,0,0,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
45,admin.,single,university.degree,0,1,0,0,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
40,management,married,university.degree,0,1,0,0,nov,fri,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8,0
42,self-employed,married,university.degree,0,0,0,0,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
43,blue-collar,married,university.degree,0,1,0,0,may,tue,7,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
24,student,single,high.school,0,0,0,0,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
