,age,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job
304,39,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,self-employed
305,40,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar
306,54,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,blue-collar
307,25,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,admin.
308,36,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,yes,blue-collar
309,48,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,admin.
310,32,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,admin.
311,48,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,admin.
312,30,3,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,technician
313,41,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.
314,54,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,retired
315,29,1,999,0,nonexistent,-1.8,93.369,-34.8,0.639,5008.7,yes,admin.
316,28,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,blue-collar
317,30,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.
318,54,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,admin.
319,33,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,entrepreneur
320,38,1,11,1,success,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,blue-collar
321,46,8,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,housemaid
322,38,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,admin.
323,38,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,services
324,33,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,blue-collar
325,25,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,admin.
326,29,10,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,admin.
327,60,15,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,technician
328,57,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,services
329,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,admin.
330,54,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,admin.
331,25,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,self-employed
332,41,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,entrepreneur
333,54,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,management
334,39,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,blue-collar
335,55,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,entrepreneur
336,40,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.
337,43,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,unemployed
338,81,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,yes,retired
339,43,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.264,5099.1,no,technician
340,34,1,6,2,success,-1.7,94.055,-39.8,0.7040000000000001,4991.6,yes,admin.
341,42,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,technician
342,30,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,services
343,24,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,services
345,42,5,10,1,success,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,blue-collar
346,51,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,self-employed
347,38,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,blue-collar
348,45,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,blue-collar
349,51,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,admin.
350,44,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,admin.
351,52,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,technician
352,49,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.
353,49,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,technician
355,32,4,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,entrepreneur
356,27,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,services
357,44,8,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,admin.
358,33,7,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,admin.
359,30,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,services
360,32,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,admin.
361,36,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,blue-collar
362,49,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,unemployed
363,48,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,services
364,48,8,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,yes,technician
365,42,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar
366,28,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,admin.
367,52,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,management
368,23,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,management
369,36,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,blue-collar
370,43,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,admin.
371,31,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,services
372,49,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,unemployed
373,36,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,blue-collar
374,47,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,management
375,31,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,technician
376,46,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,entrepreneur
377,54,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,blue-collar
378,35,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1,no,admin.
379,37,10,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,admin.
380,44,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,blue-collar
381,30,1,3,1,success,-1.8,92.89299999999999,-46.2,1.354,5099.1,yes,unemployed
382,33,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,admin.
383,57,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,services
384,39,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.
385,43,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,unemployed
386,32,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,services
387,29,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,technician
388,35,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,admin.
389,47,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1,no,admin.
390,37,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,management
391,35,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,technician
392,37,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,self-employed
393,36,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,technician
394,50,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,admin.
395,30,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,admin.
396,33,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,blue-collar
397,37,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,admin.
398,45,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,self-employed
399,30,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no,admin.
400,51,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,management
401,49,10,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,self-employed
402,31,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no,technician
403,40,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,admin.
404,41,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,technician
405,58,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,no,retired
406,49,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,blue-collar
407,39,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,technician
408,48,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,technician
409,50,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,entrepreneur
410,54,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,blue-collar
411,38,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,blue-collar
412,51,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,blue-collar
413,36,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,admin.
414,35,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,blue-collar
415,44,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,admin.
416,43,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,blue-collar
417,30,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,technician
418,41,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,technician
419,27,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,management
420,45,2,5,3,success,-1.1,94.76700000000001,-50.8,1.05,4963.6,yes,blue-collar
421,26,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,admin.
422,36,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,technician
423,24,1,999,1,failure,-2.9,92.469,-33.6,1.0290000000000001,5076.2,no,student
424,46,6,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,management
425,61,1,3,2,success,-1.8,93.876,-40.0,0.695,5008.7,yes,blue-collar
426,50,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.
427,49,9,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,technician
428,55,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,admin.
429,54,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,blue-collar
430,40,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,blue-collar
431,58,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,blue-collar
432,58,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,entrepreneur
433,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,admin.
434,30,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,admin.
435,45,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,admin.
436,40,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no,management
437,42,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,self-employed
438,43,7,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,blue-collar
439,24,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,student
440,49,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,management
441,55,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,no,unemployed
442,49,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,admin.
443,48,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,blue-collar
444,49,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,admin.
445,40,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar
446,35,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,services
447,32,11,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.
448,67,2,5,5,success,-1.1,94.76700000000001,-50.8,1.0390000000000001,4963.6,yes,housemaid
449,41,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,technician
450,73,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.531,5099.1,yes,retired
451,32,7,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,management
452,33,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,management
453,36,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1,no,technician
454,40,1,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,technician
455,25,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,blue-collar
456,60,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2,no,entrepreneur
457,45,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,management
458,33,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,technician
459,31,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,admin.
460,48,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,self-employed
461,42,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,services
462,40,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,management
463,30,1,7,1,success,-1.7,94.055,-39.8,0.748,4991.6,no,technician
464,41,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,blue-collar
465,36,14,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,housemaid
466,41,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,management
468,32,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,services
469,44,5,999,1,failure,-1.8,92.89299999999999,-46.2,1.354,5099.1,yes,self-employed
470,25,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,services
471,30,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,yes,blue-collar
472,25,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,admin.
473,31,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,technician
474,44,3,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,blue-collar
475,29,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,technician
476,47,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,admin.
477,18,1,3,1,success,-3.4,92.37899999999999,-29.8,0.809,5017.5,yes,student
478,25,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,admin.
479,29,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,yes,technician
481,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,self-employed
482,45,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,blue-collar
483,31,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.794,5195.8,yes,technician
484,54,16,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,admin.
485,51,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,blue-collar
486,44,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,yes,entrepreneur
487,24,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,blue-collar
488,40,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,admin.
489,39,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,services
490,44,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,blue-collar
491,44,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no,management
492,52,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,entrepreneur
493,51,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,yes,blue-collar
494,38,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,yes,management
495,34,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,technician
496,23,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,blue-collar
497,30,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,admin.
498,26,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,blue-collar
500,34,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,admin.
502,32,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,management
503,27,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,self-employed
504,39,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,housemaid
505,29,8,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,blue-collar
506,42,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,technician
507,60,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,management
508,30,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,technician
509,38,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,management
510,49,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,blue-collar
511,30,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,admin.
512,41,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,blue-collar
513,56,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,blue-collar
514,58,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,blue-collar
515,52,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no,blue-collar
516,32,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,admin.
517,51,2,999,4,failure,-1.8,93.876,-40.0,0.6970000000000001,5008.7,no,management
518,31,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,self-employed
519,34,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,technician
520,60,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes,retired
521,36,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,admin.
522,30,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,services
523,51,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no,admin.
524,26,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,blue-collar
525,39,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,admin.
526,38,11,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,entrepreneur
527,41,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,blue-collar
529,60,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,entrepreneur
530,28,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,blue-collar
531,34,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,technician
532,64,2,999,0,nonexistent,-1.1,94.601,-49.5,0.9590000000000001,4963.6,no,unemployed
533,35,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,blue-collar
534,40,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,blue-collar
535,46,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,blue-collar
536,33,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes,admin.
537,74,1,999,0,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,no,retired
538,40,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,management
539,46,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,services
540,41,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,entrepreneur
541,30,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,technician
542,44,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,admin.
543,47,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,blue-collar
544,50,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,blue-collar
545,29,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,technician
546,51,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,blue-collar
547,52,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,blue-collar
548,27,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no,admin.
549,44,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,self-employed
550,34,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,unemployed
551,23,2,999,1,failure,-1.1,94.601,-49.5,1.032,4963.6,yes,student
552,30,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,technician
553,26,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,student
554,35,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,technician
555,24,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,technician
556,38,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,yes,unemployed
557,36,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,admin.
558,24,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,technician
559,31,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,management
560,41,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,admin.
561,39,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,unemployed
562,36,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,technician
563,47,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,retired
564,33,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,yes,technician
565,34,3,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,blue-collar
566,42,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,technician
567,51,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,blue-collar
568,34,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,blue-collar
569,33,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,admin.
570,37,1,6,1,success,-1.7,94.215,-40.3,0.8959999999999999,4991.6,yes,management
571,33,1,999,0,nonexistent,-1.7,94.215,-40.3,0.8270000000000001,4991.6,no,blue-collar
572,36,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,housemaid
573,43,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,services
574,47,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,blue-collar
575,32,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,admin.
576,42,3,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,no,admin.
577,36,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,admin.
578,42,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,blue-collar
579,31,2,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,no,blue-collar
580,41,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,admin.
581,31,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,yes,technician
582,36,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes,technician
583,46,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,services
584,35,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,admin.
585,30,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,technician
586,35,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,technician
587,47,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,management
588,35,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,management
589,77,1,3,6,success,-1.7,94.027,-38.3,0.905,4991.6,yes,management
590,39,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,technician
591,37,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,admin.
592,31,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.
593,49,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,technician
594,57,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,self-employed
595,33,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,blue-collar
596,35,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,blue-collar
597,39,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,technician
598,34,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,technician
599,32,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,admin.
600,35,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes,student
601,53,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,self-employed
602,30,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,technician
603,30,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,student
604,44,2,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,no,blue-collar
