n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_avg_min,kw_avg_max,kw_avg_avg,self_reference_avg_sharess,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,avg_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,two_class_popularity,multi_class_popularity,,shares
11,512,0.503921568,0.999999996,0.698529409,7,2,2,1,4.650390625,7,0,1,0,0,0,0,162.7142857,379685.7143,4156.031469,1300,0,0.028575857,0.36671249,0.172114576,0.404025076,0.028572001,0.376207729,0.114190821,0.04296875,0.021484375,0.666666667,0.333333333,0.379437229,-0.261868687,0,0,0.5,0,1,5,,4200
10,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,1,57.22714286,565600,4670.017002,0,0,0.02857323,0.028586371,0.314286574,0.599980319,0.028573505,0,0,0,0,0,0,0,0,0,0,0.5,0,1,5,,5400
6,751,0.44925575,0.999999998,0.566462167,16,0,1,0,4.984021305,9,0,0,0,0,0,1,245.75,265622.2222,3051.076138,0,0,0.022222522,0.022222638,0.909920246,0.023411676,0.022222918,0.405830795,0.124732778,0.034620506,0.007989348,0.8125,0.1875,0.293889444,-0.150925926,0.583333333,0.416666667,0.083333333,0.416666667,1,5,,4600
8,749,0.452702702,0.999999998,0.661800485,10,0,1,0,4.655540721,5,0,0,0,0,0,1,3548,228760,5145.53729,0,0,0.040001828,0.040002037,0.839993328,0.040001204,0.040001603,0.411548376,0.098535532,0.044058745,0.020026702,0.6875,0.3125,0.341792601,-0.202685185,1,-0.666666667,0.5,0.666666667,1,5,,6400
11,282,0.626811592,0.999999994,0.764367812,5,1,0,2,4.609929078,6,0,1,0,0,0,0,103.8,244616.6667,2579.712708,1000,0,0.033335331,0.702008667,0.033334328,0.033741425,0.197580249,0.481168831,0.121705147,0.046099291,0.014184397,0.764705882,0.235294118,0.239393939,-0.242857143,0.142857143,-0.071428571,0.357142857,0.071428571,1,5,,13800
13,237,0.578260867,0.999999992,0.736434103,2,1,0,3,4.396624473,7,0,0,0,0,1,0,107.3333333,419242.8571,2589.480698,853,0,0.028582727,0.028576619,0.028576478,0.0285728,0.885691375,0.508695652,0.028787879,0.054852321,0.016877637,0.764705882,0.235294118,0.235547786,-0.6,1,0,0.5,0,1,5,,7700
11,1124,0.394642857,0.999999998,0.646319568,9,0,1,1,4.495551601,8,0,0,1,0,0,0,563.25,243062.5,3937.572457,0,0,0.899939384,0.025001354,0.025000565,0.025018496,0.025040202,0.464581565,0.171997257,0.055160142,0.015124555,0.784810127,0.215189873,0.421564726,-0.310620915,0.2,0.2,0.3,0.2,1,5,,4200
9,280,0.499999998,0.999999994,0.59393939,22,2,20,0,4.357142857,8,0,0,0,0,0,0,199.375,313150,5965.182038,24300,0,0.025000029,0.025005953,0.025036807,0.899957156,0.025000055,0.696929825,0.143201754,0.039285714,0.021428571,0.647058824,0.352941176,0.481818182,-0.429861111,0.95,-0.15,0.45,0.15,1,5,,9900
9,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,253.375,316433.3333,3354.268403,0,0,0.022223065,0.160849303,0.022222551,0.772482455,0.022222625,0,0,0,0,0,0,0,0,0,0,0.5,0,1,5,,3600
12,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,80.5,313533.3333,2364.801108,0,0,0.033339984,0.033491805,0.199071279,0.213717539,0.520379394,0,0,0,0,0,0,0,0,0,0,0.5,0,1,5,,24900
13,383,0.542780747,0.999999995,0.774869106,3,1,0,1,4.292428198,7,0,0,0,0,0,0,64.37,637900,7015.968544,8200,0,0.028572424,0.028614182,0.195242803,0.603253256,0.144317335,0.515763627,0.076445329,0.044386423,0.020887728,0.68,0.32,0.364400306,-0.465625,0.6,0.35,0.1,0.35,1,5,,6000
12,2204,0.340054995,0.999999999,0.563968668,1,1,10,1,4.29446461,6,0,1,0,0,0,0,192.3333333,245583.3333,2675.775149,900,0,0.033334247,0.637135491,0.033333742,0.26286274,0.03333378,0.58792102,0.178807139,0.048094374,0.0176951,0.731034483,0.268965517,0.466302173,-0.362001425,1,0,0.5,0,1,5,,9400
13,260,0.696153843,0.999999995,0.777777774,2,1,1,1,4.746153846,7,0,1,0,0,0,0,302.1428571,209028.5714,3906.324839,889,0,0.314145125,0.029214052,0.028572103,0.599496904,0.028571816,0.499309421,0.228885797,0.046153846,0.007692308,0.857142857,0.142857143,0.423169192,-0.135714286,0.75,0.25,0.25,0.25,1,5,,10300
7,1218,0.387417218,0.999999999,0.52617801,4,2,20,2,4.217569787,7,0,0,0,0,1,0,56.4,255042.8571,2531.279833,13400,0,0.028574627,0.028575305,0.028598012,0.02871524,0.885536817,0.409410763,0.085066411,0.039408867,0.020525452,0.657534247,0.342465753,0.365070346,-0.243833333,0,0,0.5,0,1,5,,7700
12,685,0.45412844,0.999999998,0.552380951,22,3,2,1,4.499270073,9,0,1,0,0,0,0,99.71428571,392977.7778,3936.088615,4500,0,0.022909449,0.649804276,0.02234188,0.282720952,0.022223443,0.509331956,0.139996556,0.039416058,0.011678832,0.771428571,0.228571429,0.317648709,-0.20625,0.9,0.4,0.4,0.4,1,5,,7200
14,734,0.471232876,0.999999998,0.689999998,11,9,3,0,4.465940055,6,0,1,0,0,0,0,421.4,294583.3333,3063.265052,1786.833333,0,0.033344757,0.717762744,0.033344111,0.180651545,0.034896843,0.502638889,0.167847222,0.044959128,0.019073569,0.70212766,0.29787234,0.456363636,-0.326190476,0,0,0.5,0,1,5,,3600
15,0,0,0,0,0,0,0,1,0,8,0,1,0,0,0,0,111.82375,481562.5,4524.368367,0,0,0.025000684,0.025461243,0.025000377,0.899423131,0.025114565,0,0,0,0,0,0,0,0,0,0,0.5,0,1,5,,4400
11,1293,0.489845654,0.999999999,0.651954602,47,4,1,25,4.588553751,6,0,1,0,0,0,0,28.5,303733.3333,3289.732534,1700,0,0.033334668,0.375229172,0.033391613,0.524710907,0.033333641,0.485553272,0.008716637,0.054137664,0.046403712,0.538461538,0.461538462,0.446951608,-0.453988095,1,0.5,0.5,0.5,1,5,,24900
12,422,0.558752996,0.999999996,0.739837395,6,4,1,1,4.281990521,6,0,0,0,0,1,0,404.1666667,289883.3333,2791.069785,3066.666667,0,0.033475743,0.198940414,0.03333897,0.033335454,0.700909418,0.418848485,0.108121212,0.033175355,0.004739336,0.875,0.125,0.335930736,-0.55,0,0,0.5,0,1,5,,5400
11,430,0.484777516,0.999999996,0.639004147,6,4,4,1,4.009302326,7,0,0,0,0,0,0,498,406214.2857,4751.712187,1600,0,0.030335198,0.028600478,0.028695851,0.738121492,0.17424698,0.549159108,0.201729025,0.058139535,0.025581395,0.694444444,0.305555556,0.46247619,-0.258333333,0,0,0.5,0,1,5,,6300
13,1067,0.412221144,0.999999998,0.565149136,5,3,5,0,4.912839738,9,0,0,0,0,0,1,368,137211.1111,2609.144291,2311,0,0.022332142,0.02223034,0.514272193,0.022223728,0.418941597,0.490856009,0.09609127,0.045923149,0.01968135,0.7,0.3,0.28835034,-0.227645503,0.75,0.4,0.25,0.4,1,5,,84800
14,395,0.516795864,0.999999996,0.677966099,5,3,1,0,4.863291139,6,0,0,1,0,0,0,189,369650,2077.873639,1100,0,0.602741165,0.033336173,0.033379886,0.033335048,0.297207728,0.336054422,-0.076955782,0.010126582,0.017721519,0.363636364,0.636363636,0.336904762,-0.289285714,0,0,0.5,0,1,5,,31600
11,1052,0.459770115,0.999999998,0.662866448,16,3,2,0,4.635931559,10,0,0,1,0,0,0,208.959,335320,3613.951041,5700,0,0.919933705,0.020022311,0.020012081,0.020013699,0.020018204,0.491572471,0.153776856,0.040874525,0.013307985,0.754385965,0.245614035,0.375057888,-0.296825397,1,-0.6,0.5,0.6,1,4,,3400
8,350,0.586102717,0.999999996,0.682403431,31,2,1,0,4.934285714,4,0,0,0,0,0,1,13.33333333,281525,2012.561025,10550,0,0.050005397,0.050005956,0.79998132,0.050003545,0.050003781,0.438452381,0.331785714,0.037142857,0.002857143,0.928571429,0.071428571,0.545054945,-0.3,0,0,0.5,0,1,5,,7500
12,127,0.703999994,0.999999986,0.916666654,3,2,0,2,4.417322835,6,0,0,0,0,0,0,94.265,615233.3333,5592.717175,64400,0,0.033334213,0.033961028,0.033333374,0.866037628,0.033333757,0.428472222,0.054861111,0.039370079,0.039370079,0.5,0.5,0.485,-0.353333333,0.7,0.225,0.2,0.225,1,5,,8500
8,938,0.483390607,0.999999998,0.63111888,31,3,10,1,4.715351812,6,0,1,0,0,0,0,21,217066.6667,2809.991054,1200,0,0.034916883,0.863609414,0.033427165,0.033700194,0.034346345,0.40212585,0.186664476,0.053304904,0.012793177,0.806451613,0.193548387,0.380012987,-0.230902778,0.75,0,0.25,0,1,5,,4600
11,342,0.595808381,0.999999996,0.712389377,11,5,1,0,4.964912281,7,0,1,0,0,0,0,146.4285714,407771.4286,4306.442276,3450,0,0.028572264,0.425323671,0.028571999,0.488960492,0.028571574,0.514363636,0.239075758,0.052631579,0.005847953,0.9,0.1,0.37996633,-0.4625,0.310606061,0.068181818,0.189393939,0.068181818,1,5,,3900
11,147,0.645833329,0.999999989,0.786516845,7,3,1,1,4.442176871,6,0,0,0,0,1,0,181.6,307266.6667,3135.880206,3969,0,0.033587747,0.03333923,0.450254191,0.033369282,0.449449549,0.486904762,0.23452381,0.027210884,0,1,0,0.351785714,0,0,0,0.5,0,1,5,,11800
11,633,0.459150326,0.999999997,0.605555554,13,2,1,0,4.911532385,4,0,0,0,0,0,1,-1,449825,3080.082203,45100,0,0.051845149,0.05001682,0.795295746,0.050221146,0.052621138,0.366927083,0.000651042,0.011058452,0.015797788,0.411764706,0.588235294,0.32797619,-0.2275,0,0,0.5,0,1,4,,3200
11,168,0.628742511,0.999999992,0.613636359,20,4,16,2,5.785714286,6,0,0,0,0,0,0,486.6,327366.6667,5071.65995,6550,0,0.033335157,0.201710902,0.03333445,0.698285262,0.033334228,0.528311688,0.255064935,0.053571429,0.011904762,0.818181818,0.181818182,0.438961039,-0.4,1,0.5,0.5,0.5,1,5,,4800
17,221,0.627906974,0.999999992,0.830508468,3,1,1,0,4.266968326,3,0,0,1,0,0,0,214,513466.6667,2928.776376,31600,0,0.40019808,0.39979962,0.066667492,0.066667514,0.066667294,0.240909091,0.018181818,0.018099548,0.009049774,0.666666667,0.333333333,0.2,-0.25,0.033333333,0,0.466666667,0,1,5,,14100
9,0,0,0,0,0,0,20,0,0,10,0,0,0,0,0,1,162.2222222,225600,3604.17059,0,0,0.154192364,0.020009731,0.130184226,0.537888399,0.15772528,0,0,0,0,0,0,0,0,1,-1,0.5,1,1,5,,4100
11,416,0.514211885,0.999999996,0.655737702,28,5,18,2,4.985576923,7,0,0,0,0,0,0,138.4316667,492442.8571,4952.784247,11375,0,0.171205521,0.028585587,0.028606315,0.743026712,0.028575865,0.61825,0.073625,0.024038462,0.014423077,0.625,0.375,0.467,-0.561805556,0.25,0.25,0.25,0.25,1,5,,4500
6,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,127.32375,528050,4820.77578,0,0,0.025786871,0.025501674,0.152879063,0.525306169,0.270526222,0,0,0,0,0,0,0,0,0,0,0.5,0,1,5,,7400
11,572,0.529203539,0.999999997,0.690340907,8,3,2,0,4.814685315,6,0,0,0,0,0,1,185.1666667,192566.6667,2613.445909,1733.333333,0,0.033333829,0.033333517,0.700004278,0.199993185,0.033335191,0.402986111,-0.004375,0.022727273,0.020979021,0.52,0.48,0.384615385,-0.3375,0,-0.1,0.5,0.1,1,4,,3400
15,671,0.479198767,0.999999998,0.628428926,11,1,2,0,4.676602086,10,0,0,0,0,0,1,353,124760,2333.108065,84800,0,0.020079127,0.020000641,0.524842654,0.020000388,0.41507719,0.525724417,0.116892097,0.037257824,0.017883756,0.675675676,0.324324324,0.3409,-0.180853175,0.75,0.4,0.25,0.4,1,5,,4700
11,594,0.494773518,0.999999997,0.622739016,12,2,7,0,4.937710438,9,0,0,0,0,0,1,331.875,137677.7778,2388.663282,4700,0,0.022306574,0.022222941,0.454468358,0.022222657,0.478779469,0.495238095,0.132482993,0.047138047,0.018518519,0.717948718,0.282051282,0.327380952,-0.264393939,0.483333333,0.666666667,0.016666667,0.666666667,1,4,,3200
10,710,0.493598861,0.999999998,0.711822658,8,0,2,0,4.729577465,5,0,0,0,0,0,1,212.4,218720,2717.395724,0,0,0.040003504,0.040000286,0.839993768,0.040000165,0.040002277,0.398781418,0.061139756,0.04084507,0.029577465,0.58,0.42,0.243840125,-0.210449735,0.644444444,-0.077777778,0.144444444,0.077777778,1,4,,3100
12,518,0.471999999,0.999999996,0.677419352,9,6,0,2,4.262548263,7,0,0,0,0,1,0,190,324671.4286,2677.328815,12366.66667,0,0.028572419,0.028574031,0.028572245,0.02857196,0.885709345,0.510902256,0.131390977,0.042471042,0.021235521,0.666666667,0.333333333,0.326190476,-0.200757576,0.15,-0.25,0.35,0.25,1,5,,16900
7,242,0.626556014,0.999999992,0.801587295,2,2,1,0,4.202479339,6,0,1,0,0,0,0,418.8333333,247193.3333,4038.023455,1094,0,0.033334246,0.86640227,0.03333375,0.033595959,0.033333775,0.483239538,0.07536075,0.024793388,0.020661157,0.545454545,0.454545455,0.37034632,-0.296111111,0,0,0.5,0,1,5,,13200
12,1224,0.428929766,0.999999999,0.599999999,18,2,4,2,4.741013072,9,0,0,0,1,0,0,177.25,368122.2222,3927.112851,6000,0,0.134532144,0.022237208,0.022318439,0.798689215,0.022222995,0.588654595,0.136080617,0.064542484,0.027777778,0.699115044,0.300884956,0.380944161,-0.339435646,1,-0.5,0.5,0.5,1,5,,7500
12,273,0.529629628,0.999999995,0.558974356,1,1,19,2,5.289377289,9,0,1,0,0,0,0,242.8888889,187985,3014.635761,937,0,0.022222549,0.911037438,0.022222432,0.022295248,0.022222333,0.553748006,-0.008831738,0.047619048,0.021978022,0.684210526,0.315789474,0.287412587,-0.509027778,0.333333333,0.25,0.166666667,0.25,1,4,,3300
10,325,0.619528617,0.999999995,0.680952378,26,2,27,0,4.910769231,8,0,0,0,0,0,0,249.7142857,269425,5080.429794,4500,0,0.025006713,0.025014484,0.025004202,0.786192584,0.138782016,0.516666667,0.348611111,0.024615385,0.006153846,0.8,0.2,0.597916667,-0.3,0,0,0.5,0,1,5,,6600
9,1468,0.439109255,0.999999999,0.63490241,18,1,7,0,4.642370572,7,0,1,0,0,0,0,124.2857143,246157.1429,3466.376145,3900,0,0.029606787,0.883662835,0.028637212,0.02882467,0.029268496,0.440229064,0.126421651,0.051089918,0.017711172,0.742574257,0.257425743,0.350008658,-0.290705128,0.5,0.5,0,0.5,1,4,,3300
10,471,0.524520255,0.999999996,0.715909088,3,1,0,1,4.8492569,6,0,0,0,0,0,1,80.5,313533.3333,2377.713445,1000,0,0.033340784,0.033492759,0.199155217,0.213884825,0.520126415,0.232471264,0.106034483,0.016985138,0.004246285,0.8,0.2,0.397916667,-0.054166667,0.45,-0.35,0.05,0.35,1,4,,3200
12,869,0.417156286,0.999999998,0.602510459,15,4,1,1,4.443037975,5,0,0,0,0,1,0,376.2,307860,2302.861556,1900,0,0.267609769,0.040146798,0.040002653,0.040001907,0.612238873,0.456857536,0.144254231,0.033371692,0.018411968,0.644444444,0.355555556,0.450022391,-0.252083333,0,0,0.5,0,1,5,,52600
15,311,0.519855594,0.999999995,0.631868128,10,2,3,1,4.520900322,6,0,0,0,0,0,0,125.75,447966.6667,5338.659888,14600,0,0.033335346,0.033353476,0.033334421,0.866642733,0.033334024,0.698020833,0.004166667,0.028938907,0.01607717,0.642857143,0.357142857,0.394444444,-0.546666667,0,0,0.5,0,1,5,,4500
10,276,0.525096523,0.999999995,0.528301884,3,3,18,0,5.300724638,9,0,0,0,0,0,0,70,444433.3333,5289.40067,967,0,0.022222458,0.022275419,0.142373916,0.790900248,0.022227959,0.402222222,0.162222222,0.02173913,0.003623188,0.857142857,0.142857143,0.433333333,-0.166666667,0.166666667,0,0.333333333,0,1,5,,4000
9,494,0.575406031,0.999999997,0.654237286,3,2,11,0,4.117408907,4,0,0,0,0,0,0,129.25,529400,4412.910016,1200,0,0.050000074,0.050130271,0.050000037,0.799869441,0.050000178,0.603054037,0.141255601,0.038461538,0.026315789,0.59375,0.40625,0.499282297,-0.386477411,1,0,0.5,0,1,5,,15000
13,314,0.527508089,0.999999994,0.68333333,3,1,2,0,4.535031847,7,0,1,0,0,0,0,160.5714286,306485.7143,3015.597923,925,0,0.029270378,0.603857857,0.028583494,0.029012338,0.309275933,0.478172198,0.135248918,0.060509554,0.022292994,0.730769231,0.269230769,0.318814081,-0.257142857,0.427272727,-0.031818182,0.072727273,0.031818182,1,5,,11800
13,485,0.492569001,0.999999997,0.581761004,3,1,19,2,4.983505155,7,0,1,0,0,0,0,332,195357.1429,3311.649205,10000,0,0.028572534,0.762693457,0.028572152,0.151589914,0.028571943,0.539106288,-0.0218928,0.041237113,0.024742268,0.625,0.375,0.28340368,-0.415625,0.95,-0.6,0.45,0.6,1,4,,3300
9,726,0.495750708,0.999999998,0.667425967,6,2,4,0,4.747933884,8,0,0,0,0,0,1,852.75,186687.5,11352.46043,1166.5,0,0.02511507,0.025000941,0.468267159,0.02500057,0.45661626,0.483720238,0.1575,0.042699725,0.013774105,0.756097561,0.243902439,0.306693548,-0.1325,0.666666667,0.333333333,0.166666667,0.333333333,1,5,,12300
15,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,173.5128571,532142.8571,5237.881276,0,0,0.028571778,0.178112629,0.028571623,0.736172264,0.028571706,0,0,0,0,0,0,0,0,0.35,-0.025,0.15,0.025,1,5,,11400
11,815,0.455497382,0.999999998,0.56521739,16,3,1,0,4.444171779,4,0,0,1,0,0,0,85.75,541300,2933.559826,1000,0,0.300042162,0.300001374,0.299934402,0.050000527,0.050021536,0.460205136,0.122414896,0.033128834,0.012269939,0.72972973,0.27027027,0.291774892,-0.261309524,0,0,0.5,0,1,4,,3200
9,100,0.826530604,0.999999984,0.918032772,3,0,0,1,4.45,7,0,0,0,0,0,0,153.8571429,423000,5173.978611,0,0,0.028572085,0.028794971,0.028571488,0.885489708,0.028571748,0.685267857,-0.146875,0.06,0.04,0.6,0.4,0.408333333,-0.63125,0.65,-0.4,0.15,0.4,1,5,,8600
12,223,0.668224296,0.999999992,0.861788611,2,2,1,1,4.215246637,7,0,0,0,1,0,0,287.8571429,490871.4286,5754.355194,11300,0,0.242248066,0.174831305,0.028693704,0.525655033,0.028571892,0.440220386,0.14411157,0.040358744,0.013452915,0.75,0.25,0.282154882,-0.218055556,0.2,0.1,0.3,0.1,1,5,,16200
14,161,0.732484072,0.999999989,0.915789464,7,4,0,2,4.683229814,7,0,0,0,0,0,0,175,508985.7143,4471.795755,2804.5,0,0.028588271,0.028796965,0.028571773,0.885433258,0.028609733,0.508823529,0.110294118,0.062111801,0.031055901,0.666666667,0.333333333,0.455,-0.315,0.566666667,-0.116666667,0.066666667,0.116666667,1,5,,32500
11,148,0.711267601,0.999999988,0.870588225,2,2,0,1,4.337837838,9,0,1,0,0,0,0,382.5,191622.2222,3315.471825,5650,0,0.022237149,0.911036549,0.022222621,0.022250101,0.02225358,0.688888889,-0.004166667,0.02027027,0.027027027,0.428571429,0.571428571,0.4,-0.284375,0,0,0.5,0,1,5,,56900
11,456,0.57977528,0.999999996,0.763837636,11,1,2,2,4.353070175,9,0,1,0,0,0,0,106,460022.2222,4417.679387,31600,0,0.022238386,0.233826651,0.022222708,0.69948509,0.022227166,0.478498585,0.086856199,0.057017544,0.028508772,0.666666667,0.333333333,0.351490176,-0.380555556,0,0,0.5,0,1,5,,11800
11,415,0.196601941,0.999999997,0.156498673,4,4,77,2,6.286746988,10,0,0,0,0,0,0,374,236665,3854.754729,488,0,0.020000257,0.505571301,0.020000151,0.434428117,0.020000173,0.502964427,0.182411067,0.040963855,0.009638554,0.80952381,0.19047619,0.379144385,-0.5625,0.613636364,0.471590909,0.113636364,0.471590909,1,5,,7100
11,389,0.562499998,0.999999996,0.703389828,35,3,36,1,4.971722365,10,0,0,0,0,0,0,1045.777778,218610,5047.376663,5400,0,0.020002116,0.020006291,0.020001263,0.819507885,0.120482444,0.474206349,0.106613757,0.025706941,0.015424165,0.625,0.375,0.459404762,-0.365277778,1,0.5,0.5,0.5,1,5,,6400
11,842,0.500604594,0.999999998,0.700610997,25,2,4,0,4.374109264,10,0,0,1,0,0,0,166.2877778,323650,3035.279392,0,0,0.919765866,0.020002964,0.02016669,0.02000043,0.020064049,0.480387282,0.166092172,0.034441805,0.01543943,0.69047619,0.30952381,0.427277952,-0.218910256,0.1,0,0.4,0,1,5,,3600
12,214,0.666666663,0.999999992,0.85714285,3,2,0,1,4.392523364,6,0,0,0,0,0,1,163.5,305650,3446.193186,1326.5,0,0.034345395,0.033340326,0.864704697,0.033418192,0.034191389,0.413263403,0.006620047,0.037383178,0.014018692,0.727272727,0.272727273,0.221590909,-0.455555556,0.8,-0.8,0.3,0.8,1,5,,6000
11,505,0.51307847,0.999999997,0.636923075,5,1,10,8,4.845544554,8,0,0,0,0,0,1,107.6666667,129737.5,1062.796757,821,0,0.025007527,0.025058154,0.148029073,0.02503541,0.776869837,0.544489796,0.214761905,0.037623762,0.021782178,0.633333333,0.366666667,0.531578947,-0.23030303,0.6,0.375,0.1,0.375,1,4,,3100
13,1093,0.449261992,0.999999998,0.645962732,7,1,6,3,4.632204941,10,0,0,0,0,0,0,170.459,568510,5667.981249,0,0,0.020020721,0.127520698,0.020027598,0.812427299,0.020003684,0.46667737,0.169165953,0.045745654,0.020128088,0.694444444,0.305555556,0.415393939,-0.232981602,0,0,0.5,0,1,5,,7200
14,0,0,0,0,0,0,1,1,0,7,0,0,0,0,0,0,115.8571429,436185.7143,4851.506317,0,0,0.028572668,0.028585717,0.170265867,0.744003725,0.028572024,0,0,0,0,0,0,0,0,0.483333333,-0.25,0.016666667,0.25,1,5,,10200
11,473,0.49574468,0.999999996,0.69847328,2,2,1,6,4.832980973,6,0,0,0,0,0,1,274.25,179516.6667,1916.318245,2100,0,0.033337505,0.033337576,0.533444318,0.033335772,0.366544829,0.516782908,0.216670675,0.040169133,0.00845666,0.826086957,0.173913043,0.377637275,-0.30625,0.75,0.5,0.25,0.5,1,5,,3500
9,622,0.507364975,0.999999997,0.721126759,5,1,1,3,4.995176849,4,0,0,0,0,0,1,-1,267375,2006.620225,1400,0,0.05000575,0.050005794,0.551194367,0.050003082,0.298791008,0.407950586,0.105149403,0.032154341,0.011254019,0.740740741,0.259259259,0.34788961,-0.366666667,0.4,0.8,0.1,0.8,1,5,,4400
8,173,0.523255811,0.999999992,0.578512392,15,2,12,0,5.387283237,5,0,0,0,0,0,0,138.2,406220,4248.493674,2200,0,0.040241726,0.243516714,0.040095669,0.636145135,0.040000757,0.816666667,0.613888889,0.034682081,0,1,0,0.672222222,0,0,0,0.5,0,1,5,,39000
11,140,0.649253726,0.999999989,0.793103439,2,1,1,0,4.435714286,6,0,0,0,0,0,0,162.1666667,356000,4792.92626,2200,0,0.033333451,0.03334786,0.22287564,0.677109608,0.03333344,0.65,0.249242424,0.071428571,0.021428571,0.769230769,0.230769231,0.3675,-0.177777778,0,0,0.5,0,1,5,,5200
8,1866,0.410145709,0.999999999,0.632805218,53,10,4,6,4.726152197,9,1,0,0,0,0,0,-1,261200,2894.062365,6063.75,0,0.022717866,0.022228073,0.022243202,0.022273977,0.910536883,0.472062909,0.130936472,0.046623794,0.020364416,0.696,0.304,0.379416082,-0.255336257,0,0,0.5,0,1,5,,7300
13,849,0.475177304,0.999999998,0.665999999,24,3,3,0,4.722025913,5,0,0,1,0,0,0,282,370040,3864.954829,3100,1,0.839999897,0.040000052,0.040000024,0.040000013,0.040000015,0.399229437,0.099764069,0.043580683,0.017667845,0.711538462,0.288461538,0.311265356,-0.238888889,0,0,0.5,0,1,5,,3500
11,1241,0.346309813,0.999999998,0.540412044,8,3,6,0,4.308622079,9,0,0,0,1,0,0,213.7777778,252955.5556,4648.356698,12800,1,0.50920709,0.022242457,0.022271687,0.324944157,0.12133461,0.502505839,0.072513872,0.039484287,0.020950846,0.653333333,0.346666667,0.350237212,-0.335683761,0.3,0,0.2,0,1,5,,3700
13,695,0.374999999,0.999999998,0.463203462,4,3,13,0,4.846043165,9,0,0,0,0,0,1,337.2222222,303200,3547.093253,2030,1,0.022222539,0.022242397,0.688827314,0.244484315,0.022223435,0.354595792,0.130758583,0.031654676,0.007194245,0.814814815,0.185185185,0.302164502,-0.185,0.791666667,0.633333333,0.291666667,0.633333333,1,5,,6700
10,355,0.595679011,0.999999996,0.677685948,65,5,30,1,5.070422535,8,1,0,0,0,0,0,103.5714286,293437.5,4303.517485,3700,1,0.025211966,0.025009385,0.0250244,0.759129166,0.165625084,0.553888889,0.105,0.016901408,0.002816901,0.857142857,0.142857143,0.341666667,-1,1,1,0.5,1,1,5,,4100
11,261,0.534615383,0.999999994,0.629411761,17,1,13,0,4.586206897,8,0,0,0,0,0,0,204.125,375137.5,5791.585595,5000,1,0.026066375,0.025010126,0.025020768,0.898900545,0.025002185,0.683503401,0.196088435,0.053639847,0.042145594,0.56,0.44,0.524319728,-0.159090909,1,0,0.5,0,1,5,,18700
15,2732,0.319823139,0.999999999,0.505905511,24,10,4,0,4.507320644,5,0,0,1,0,0,0,140.6,343061.4,2836.900255,2799.166667,1,0.795520849,0.040153139,0.083667769,0.04002162,0.040636623,0.430537747,0.115232496,0.048316252,0.015373353,0.75862069,0.24137931,0.315043536,-0.339644747,0.327272727,0.118181818,0.172727273,0.118181818,1,5,,13900
12,714,0.483594864,0.999999998,0.61469933,13,4,3,0,5.046218487,6,0,0,0,0,0,1,74.5,282800,2133.210056,1351,1,0.033333693,0.033333388,0.866663948,0.033333406,0.033335564,0.483987603,0.189566116,0.035014006,0.007002801,0.833333333,0.166666667,0.382636364,-0.445,0,0,0.5,0,1,5,,4100
