,age,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,housing
314,54,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
315,29,1,999,0,nonexistent,-1.8,93.369,-34.8,0.639,5008.7,yes,yes
316,28,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,yes
317,30,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
318,54,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,yes
319,33,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
320,38,1,11,1,success,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,no
321,46,8,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,yes
322,38,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,no
323,38,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,no
324,33,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,yes
325,25,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,no
326,29,10,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,yes
327,60,15,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,no
328,57,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,yes
329,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,no
330,54,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,no
331,25,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
332,41,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
333,54,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,yes
334,39,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,no
335,55,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,no
336,40,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
337,43,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
338,81,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,yes,no
339,43,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.264,5099.1,no,yes
340,34,1,6,2,success,-1.7,94.055,-39.8,0.7040000000000001,4991.6,yes,yes
341,42,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,yes
342,30,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,no
343,24,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,no
344,51,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,yes
345,42,5,10,1,success,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,no
346,51,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
347,38,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
348,45,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,yes
349,51,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
350,44,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
351,52,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,yes
352,49,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
353,49,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,yes
354,52,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,no
355,32,4,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
356,27,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
357,44,8,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,yes
358,33,7,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,no
359,30,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,no
360,32,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,yes
361,36,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,yes
362,49,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,yes
363,48,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,yes
364,48,8,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,yes,yes
365,42,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
366,28,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,yes
367,52,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,yes
368,23,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,yes
369,36,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,yes
370,43,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,no
371,31,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,yes
372,49,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,yes
373,36,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
374,47,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,no
376,46,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,no
377,54,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,yes
378,35,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1,no,no
379,37,10,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,no
380,44,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,yes
381,30,1,3,1,success,-1.8,92.89299999999999,-46.2,1.354,5099.1,yes,no
382,33,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,yes
383,57,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,no
384,39,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
385,43,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,no
387,29,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,no
388,35,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,yes
389,47,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1,no,no
390,37,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,yes
391,35,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,no
392,37,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,yes
393,36,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,yes
394,50,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,no
395,30,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,no
396,33,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,yes
397,37,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,no
398,45,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,no
399,30,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no,no
400,51,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,no
401,49,10,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,no
402,31,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no,yes
403,40,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
404,41,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
405,58,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,no,yes
406,49,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,yes
407,39,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,yes
408,48,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
409,50,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,no
410,54,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,yes
411,38,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
412,51,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,no
413,36,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
414,35,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,yes
415,44,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,no
416,43,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,no
417,30,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
418,41,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,yes
419,27,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,yes
420,45,2,5,3,success,-1.1,94.76700000000001,-50.8,1.05,4963.6,yes,yes
421,26,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,yes
423,24,1,999,1,failure,-2.9,92.469,-33.6,1.0290000000000001,5076.2,no,no
424,46,6,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,yes
425,61,1,3,2,success,-1.8,93.876,-40.0,0.695,5008.7,yes,yes
426,50,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
427,49,9,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,yes
428,55,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,yes
429,54,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,yes
430,40,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
431,58,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,yes
432,58,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
433,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,yes
434,30,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,yes
435,45,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,yes
436,40,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no,yes
437,42,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
438,43,7,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,yes
439,24,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
440,49,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
441,55,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,no,yes
442,49,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,yes
443,48,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,no
444,49,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,no
445,40,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
446,35,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,no
447,32,11,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
448,67,2,5,5,success,-1.1,94.76700000000001,-50.8,1.0390000000000001,4963.6,yes,yes
449,41,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,yes
450,73,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.531,5099.1,yes,yes
451,32,7,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,no
452,33,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,yes
453,36,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1,no,yes
454,40,1,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,yes
455,25,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
456,60,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2,no,no
457,45,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,yes
458,33,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,no
459,31,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,yes
460,48,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,yes
461,42,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,yes
462,40,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,no
463,30,1,7,1,success,-1.7,94.055,-39.8,0.748,4991.6,no,no
464,41,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,no
466,41,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
467,60,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,no
469,44,5,999,1,failure,-1.8,92.89299999999999,-46.2,1.354,5099.1,yes,yes
470,25,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,yes
471,30,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,yes,no
472,25,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,yes
473,31,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,yes
475,29,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
476,47,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,no
477,18,1,3,1,success,-3.4,92.37899999999999,-29.8,0.809,5017.5,yes,no
478,25,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
479,29,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,yes,no
480,53,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,no
481,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
482,45,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,no
483,31,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.794,5195.8,yes,no
484,54,16,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,no
485,51,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,yes
486,44,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,yes,yes
487,24,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,yes
488,40,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,yes
489,39,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,no
490,44,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,no
491,44,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no,yes
492,52,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,yes
493,51,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,yes,yes
494,38,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,yes,yes
495,34,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,no
496,23,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,no
497,30,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
498,26,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
499,24,1,999,2,failure,-2.9,92.963,-40.8,1.262,5076.2,no,yes
500,34,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,yes
501,59,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,yes,no
502,32,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,no
503,27,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,yes
504,39,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,yes
505,29,8,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,no
506,42,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,yes
507,60,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,no
508,30,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
509,38,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,yes
510,49,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
511,30,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,yes
512,41,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,yes
513,56,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,no
514,58,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,yes
515,52,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no,yes
516,32,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,yes
517,51,2,999,4,failure,-1.8,93.876,-40.0,0.6970000000000001,5008.7,no,yes
518,31,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,yes
519,34,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,yes
520,60,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes,yes
521,36,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,yes
522,30,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,no
523,51,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no,yes
524,26,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,yes
525,39,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,yes
526,38,11,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
527,41,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
528,43,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
530,28,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,no
531,34,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
532,64,2,999,0,nonexistent,-1.1,94.601,-49.5,0.9590000000000001,4963.6,no,yes
533,35,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,yes
534,40,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,yes
535,46,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,no
536,33,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes,yes
537,74,1,999,0,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,no,no
538,40,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,yes
539,46,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
540,41,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,yes
541,30,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,yes
542,44,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,yes
544,50,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,yes
545,29,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,yes
546,51,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,yes
547,52,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
548,27,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no,no
549,44,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,yes
550,34,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,no
551,23,2,999,1,failure,-1.1,94.601,-49.5,1.032,4963.6,yes,yes
552,30,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
553,26,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,yes
554,35,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,yes
555,24,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
556,38,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,yes,no
557,36,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,no
558,24,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,no
559,31,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,yes
560,41,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,yes
561,39,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,yes
562,36,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,no
564,33,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,yes,no
565,34,3,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,yes
566,42,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
567,51,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,no
568,34,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,yes
569,33,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,yes
570,37,1,6,1,success,-1.7,94.215,-40.3,0.8959999999999999,4991.6,yes,yes
571,33,1,999,0,nonexistent,-1.7,94.215,-40.3,0.8270000000000001,4991.6,no,no
572,36,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,no
573,43,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
574,47,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
575,32,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,yes
576,42,3,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,no,no
577,36,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,yes
579,31,2,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,no,no
580,41,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,no
581,31,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,yes,no
582,36,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes,no
583,46,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,no
584,35,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,no
585,30,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,yes
586,35,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
587,47,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
588,35,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,yes
589,77,1,3,6,success,-1.7,94.027,-38.3,0.905,4991.6,yes,yes
591,37,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,yes
592,31,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
593,49,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,yes
594,57,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
595,33,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,yes
596,35,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,yes
597,39,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,yes
598,34,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,yes
599,32,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,no
600,35,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes,no
601,53,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
602,30,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,yes
603,30,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
604,44,2,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,no,no
605,50,14,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no,no
606,56,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
607,58,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no,yes
608,54,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,no
609,40,1,7,2,failure,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes,no
610,31,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
611,41,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,yes
612,31,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,yes
613,39,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,yes
614,37,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
615,41,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,yes
616,50,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
617,49,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
618,31,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
619,35,2,6,1,success,-1.8,93.749,-34.6,0.644,5008.7,yes,yes
620,52,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,yes
621,33,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,no
622,32,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,no
623,35,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no,yes
624,54,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,yes,yes
625,27,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes,no
626,52,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
627,32,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2,no,yes
628,36,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,yes
629,27,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,no
630,39,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,yes
631,34,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,no
632,35,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,yes
633,32,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
634,42,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,no
