,age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,poutcome_failure,poutcome_nonexistent,poutcome_success,marital_divorced,marital_married,marital_single
284,52,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
285,26,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,0,1
286,24,6,999,0,1.1,93.994,-36.4,4.855,5191.0,no,0,1,0,0,1,0
287,35,1,999,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,1,0,0,0,0,1
288,59,4,999,1,-1.7,94.055,-39.8,0.742,4991.6,yes,1,0,0,0,1,0
289,28,1,999,0,1.1,93.994,-36.4,4.855,5191.0,no,0,1,0,0,1,0
290,37,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,0,1
291,46,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,no,1,0,0,0,1,0
292,26,3,6,2,-1.7,94.215,-40.3,0.861,4991.6,yes,0,0,1,0,0,1
293,40,6,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,1,0
294,56,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,no,0,1,0,0,1,0
295,40,1,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,0,1,0,0,1,0
296,29,2,999,0,1.1,93.994,-36.4,4.859,5191.0,no,0,1,0,0,0,1
297,28,1,999,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,1,0,0,0,0,1
298,48,7,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,0,0,1
299,28,1,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,0,1,0,0,0,1
300,33,4,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,0,1,0
301,56,1,999,0,1.4,94.465,-41.8,4.961,5228.1,no,0,1,0,0,1,0
302,57,4,999,0,1.4,93.444,-36.1,4.965,5228.1,yes,0,1,0,0,1,0
303,24,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,no,0,1,0,0,0,1
304,39,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,0,1,0,0,1,0
305,40,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
306,54,3,999,0,1.4,94.465,-41.8,4.958,5228.1,no,0,1,0,1,0,0
307,25,2,999,0,1.4,94.465,-41.8,4.864,5228.1,no,0,1,0,0,0,1
308,36,3,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,yes,1,0,0,0,1,0
309,48,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,no,0,1,0,0,1,0
310,32,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,0,1
311,48,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,1,0
312,30,3,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,0,1,0,0,1,0
313,41,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,1,0,0
314,54,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,1,0,0
315,29,1,999,0,-1.8,93.369,-34.8,0.639,5008.7,yes,0,1,0,0,0,1
316,28,2,999,0,1.4,94.465,-41.8,4.865,5228.1,no,0,1,0,0,0,1
317,30,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
318,54,3,999,0,1.1,93.994,-36.4,4.855,5191.0,no,0,1,0,0,1,0
319,33,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
320,38,1,11,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,0,0,1,0,1,0
321,46,8,999,0,1.4,94.465,-41.8,4.864,5228.1,no,0,1,0,1,0,0
322,38,3,999,0,1.4,94.465,-41.8,4.959,5228.1,no,0,1,0,1,0,0
323,38,1,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,no,0,1,0,0,1,0
324,33,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,0,1,0
325,25,1,999,0,1.1,93.994,-36.4,4.864,5191.0,no,0,1,0,0,1,0
326,29,10,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,0,1,0,0,0,1
327,60,15,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,no,0,1,0,0,1,0
328,57,2,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,0,1,0,0,1,0
329,36,1,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,0,1
330,54,5,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,no,0,1,0,0,1,0
331,25,3,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,0,0,1
332,41,4,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,0,1,0
333,54,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,no,0,1,0,0,1,0
334,39,1,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,0,1,0,1,0,0
335,55,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,1,0,0,1,0,0
336,40,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
337,43,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
338,81,2,999,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,yes,0,1,0,0,1,0
339,43,1,999,0,-1.8,92.89299999999999,-46.2,1.264,5099.1,no,0,1,0,1,0,0
340,34,1,6,2,-1.7,94.055,-39.8,0.7040000000000001,4991.6,yes,0,0,1,0,1,0
341,42,1,999,0,1.4,93.444,-36.1,4.968,5228.1,no,0,1,0,0,1,0
342,30,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,0,1,0,0,1,0
343,24,2,999,0,1.4,94.465,-41.8,4.865,5228.1,no,0,1,0,0,0,1
344,51,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,1,0
345,42,5,10,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,0,0,1,0,1,0
346,51,7,999,0,1.1,93.994,-36.4,4.859,5191.0,no,0,1,0,0,1,0
347,38,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
348,45,1,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,1,0
349,51,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,1,0,0
350,44,6,999,0,1.1,93.994,-36.4,4.859,5191.0,no,0,1,0,0,1,0
351,52,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,no,0,1,0,0,1,0
352,49,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
353,49,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,0,1,0
354,52,4,999,0,1.1,93.994,-36.4,4.864,5191.0,no,0,1,0,0,1,0
355,32,4,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,0,1,0,0,1,0
356,27,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,1,0
357,44,8,999,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,1,0,0,1,0,0
358,33,7,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,0,1,0,0,0,1
359,30,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,no,0,1,0,0,1,0
360,32,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,no,0,1,0,0,0,1
361,36,3,999,0,1.4,94.465,-41.8,4.961,5228.1,no,0,1,0,0,1,0
362,49,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,1,0
363,48,2,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,0,1,0,0,0,1
364,48,8,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,yes,0,1,0,0,1,0
365,42,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
366,28,3,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,0,1,0,0,1,0
367,52,1,999,0,1.4,93.444,-36.1,4.968,5228.1,no,0,1,0,0,1,0
368,23,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,no,0,1,0,0,0,1
369,36,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,0,1,0,0,1,0
370,43,2,999,0,1.4,93.444,-36.1,4.966,5228.1,no,0,1,0,1,0,0
371,31,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,0,1,0,1,0,0
372,49,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,1,0
373,36,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
374,47,2,999,0,1.1,93.994,-36.4,4.855,5191.0,no,0,1,0,1,0,0
375,31,7,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,0,1
376,46,1,999,0,1.4,94.465,-41.8,4.961,5228.1,no,0,1,0,0,1,0
377,54,3,999,0,1.4,93.444,-36.1,4.966,5228.1,no,0,1,0,0,1,0
378,35,3,999,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,no,0,1,0,0,1,0
379,37,10,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,1,0,0
380,44,1,999,0,1.4,94.465,-41.8,4.865,5228.1,no,0,1,0,0,1,0
381,30,1,3,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,yes,0,0,1,0,1,0
382,33,5,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,no,0,1,0,0,0,1
383,57,3,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,0,1,0,1,0,0
384,39,4,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,0,1
385,43,2,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,0,1,0,0,1,0
386,32,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
387,29,2,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,0,1,0,0,0,1
388,35,2,999,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,1,0,0,1,0,0
389,47,2,999,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,no,0,1,0,0,1,0
390,37,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,0,1,0,0,1,0
391,35,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,no,0,1,0,0,0,1
392,37,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,1,0
393,36,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,1,0
394,50,1,999,0,1.4,93.444,-36.1,4.968,5228.1,no,0,1,0,0,1,0
395,30,1,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,0,1
396,33,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,no,0,1,0,0,1,0
397,37,6,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,no,0,1,0,0,0,1
398,45,1,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,0,1,0,1,0,0
399,30,2,999,1,-0.1,93.2,-42.0,4.021,5195.8,no,1,0,0,0,0,1
400,51,2,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,0,1,0,1,0,0
401,49,10,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,0,1,0,0,0,1
402,31,5,999,0,1.4,93.444,-36.1,4.962,5228.1,no,0,1,0,0,0,1
403,40,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,0,1
404,41,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,1,0
405,58,1,2,1,-1.8,93.075,-47.1,1.365,5099.1,no,0,0,1,0,1,0
406,49,1,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,0,1,0
407,39,1,999,0,1.1,93.994,-36.4,4.855,5191.0,no,0,1,0,1,0,0
408,48,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
409,50,2,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,no,0,1,0,0,1,0
410,54,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,1,0
411,38,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,0,1,0
412,51,2,999,0,1.4,93.444,-36.1,4.968,5228.1,no,0,1,0,0,1,0
413,36,4,999,0,1.1,93.994,-36.4,4.859,5191.0,no,0,1,0,0,0,1
414,35,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,0,1,0,0,1,0
415,44,1,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,1,0
416,43,1,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,1,0,0,0,1,0
417,30,7,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,0,1
418,41,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,1,0,0
419,27,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,0,0,1
420,45,2,5,3,-1.1,94.76700000000001,-50.8,1.05,4963.6,yes,0,0,1,0,1,0
421,26,3,999,0,1.1,93.994,-36.4,4.864,5191.0,no,0,1,0,0,0,1
422,36,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
423,24,1,999,1,-2.9,92.469,-33.6,1.0290000000000001,5076.2,no,1,0,0,0,0,1
424,46,6,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,0,1,0,0,1,0
425,61,1,3,2,-1.8,93.876,-40.0,0.695,5008.7,yes,0,0,1,0,1,0
426,50,4,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,1,0,0
427,49,9,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,0,1,0
428,55,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,no,1,0,0,0,1,0
429,54,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,1,0
430,40,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,1,0,0
431,58,1,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,0,1,0,0,1,0
432,58,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,1,0
433,36,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,0,1
434,30,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,0,1
435,45,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,no,0,1,0,0,0,1
436,40,1,999,1,-0.1,93.2,-42.0,4.021,5195.8,no,1,0,0,0,1,0
437,42,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
438,43,7,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0,1,0,0,1,0
439,24,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,0,1
440,49,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
441,55,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,no,0,1,0,0,1,0
442,49,1,999,0,1.4,93.444,-36.1,4.966,5228.1,no,0,1,0,0,1,0
443,48,1,999,0,1.4,94.465,-41.8,4.864,5228.1,no,0,1,0,0,1,0
444,49,1,999,0,1.4,93.444,-36.1,4.966,5228.1,no,0,1,0,0,1,0
445,40,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
446,35,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,0,1,0,0,1,0
447,32,11,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,0,1
448,67,2,5,5,-1.1,94.76700000000001,-50.8,1.0390000000000001,4963.6,yes,0,0,1,1,0,0
449,41,4,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,0,1,0,0,1,0
450,73,1,999,0,-1.8,92.84299999999999,-50.0,1.531,5099.1,yes,0,1,0,0,1,0
451,32,7,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,0,1,0,0,0,1
452,33,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,1,0
453,36,4,999,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,no,0,1,0,0,1,0
454,40,1,999,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,1,0,0,0,1,0
455,25,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,0,1
456,60,2,999,0,-2.9,92.20100000000001,-31.4,0.883,5076.2,no,0,1,0,0,1,0
457,45,1,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,no,0,1,0,0,1,0
458,33,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,no,0,1,0,0,1,0
459,31,7,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,1,0
460,48,2,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,0,1,0
461,42,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,no,0,1,0,0,1,0
462,40,3,999,0,1.4,93.444,-36.1,4.966,5228.1,no,0,1,0,0,1,0
463,30,1,7,1,-1.7,94.055,-39.8,0.748,4991.6,no,0,0,1,0,1,0
464,41,1,999,0,1.4,94.465,-41.8,4.864,5228.1,no,0,1,0,0,1,0
465,36,14,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,1,0
466,41,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,0,1,0,1,0,0
467,60,1,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,0,1,0
468,32,1,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,1,0,0,0,0,1
469,44,5,999,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,yes,1,0,0,0,0,1
470,25,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,no,0,1,0,0,1,0
471,30,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,yes,0,1,0,0,1,0
472,25,1,999,0,1.4,94.465,-41.8,4.967,5228.1,no,0,1,0,0,1,0
473,31,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,1,0,0
474,44,3,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,0,1,0,0,1,0
475,29,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,0,1
476,47,1,999,0,1.1,93.994,-36.4,4.855,5191.0,no,0,1,0,0,1,0
477,18,1,3,1,-3.4,92.37899999999999,-29.8,0.809,5017.5,yes,0,0,1,0,0,1
478,25,4,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,0,1,0
479,29,3,999,0,1.1,93.994,-36.4,4.864,5191.0,yes,0,1,0,0,1,0
480,53,4,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,1,0
481,36,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,1,0
482,45,1,999,0,1.4,94.465,-41.8,4.865,5228.1,no,0,1,0,0,0,1
483,31,1,999,0,-0.1,93.79799999999999,-40.4,4.794,5195.8,yes,0,1,0,0,0,1
484,54,16,999,0,1.4,94.465,-41.8,4.967,5228.1,no,0,1,0,0,1,0
485,51,2,999,0,1.4,94.465,-41.8,4.961,5228.1,no,0,1,0,0,1,0
486,44,2,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,yes,0,1,0,0,1,0
487,24,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,0,1
488,40,1,999,0,1.4,93.444,-36.1,4.966,5228.1,no,0,1,0,0,1,0
489,39,2,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,0,1,0
490,44,1,999,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,1,0,0,0,1,0
491,44,1,999,0,-1.8,93.075,-47.1,1.479,5099.1,no,0,1,0,1,0,0
492,52,2,999,0,1.4,94.465,-41.8,4.961,5228.1,no,0,1,0,0,1,0
493,51,1,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,yes,1,0,0,0,1,0
494,38,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,yes,0,1,0,0,1,0
495,34,2,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,1,0,0,0,1,0
496,23,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,no,0,1,0,0,0,1
497,30,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,0,0,1
498,26,1,999,0,1.1,93.994,-36.4,4.859,5191.0,no,0,1,0,0,1,0
499,24,1,999,2,-2.9,92.963,-40.8,1.262,5076.2,no,1,0,0,0,0,1
500,34,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,no,0,1,0,0,1,0
501,59,1,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,yes,0,1,0,0,1,0
502,32,3,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,0,1,0,1,0,0
503,27,1,999,0,1.4,94.465,-41.8,4.864,5228.1,no,0,1,0,0,0,1
504,39,6,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,1,0
505,29,8,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,0,1,0,0,1,0
506,42,8,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,0,1
507,60,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,no,0,1,0,0,1,0
508,30,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,0,1
509,38,3,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,0,1,0,0,1,0
510,49,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,1,0
511,30,2,999,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,1,0,0,0,0,1
512,41,1,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,0,1,0,0,1,0
513,56,2,999,0,1.4,94.465,-41.8,4.967,5228.1,no,0,1,0,0,1,0
514,58,2,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,0,1,0,0,0,1
515,52,1,999,1,-1.8,93.075,-47.1,1.41,5099.1,no,1,0,0,1,0,0
516,32,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,1,0
517,51,2,999,4,-1.8,93.876,-40.0,0.6970000000000001,5008.7,no,1,0,0,0,1,0
518,31,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,1,0
519,34,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,1,0
520,60,2,999,0,1.4,93.444,-36.1,4.965,5228.1,yes,0,1,0,0,1,0
521,36,3,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,0,1,0,0,1,0
522,30,1,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,1,0,0
523,51,2,999,0,-2.9,92.963,-40.8,1.268,5076.2,no,0,1,0,0,0,1
524,26,2,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,no,0,1,0,0,1,0
525,39,3,999,0,1.4,93.444,-36.1,4.968,5228.1,no,0,1,0,0,1,0
526,38,11,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
527,41,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,0,1,0
528,43,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
529,60,3,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,0,1,0
530,28,7,999,0,1.4,94.465,-41.8,4.864,5228.1,no,0,1,0,0,1,0
531,34,5,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
532,64,2,999,0,-1.1,94.601,-49.5,0.9590000000000001,4963.6,no,0,1,0,1,0,0
533,35,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,0,1,0,0,1,0
534,40,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,no,0,1,0,0,1,0
535,46,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,1,0,0,0,0,1
536,33,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,yes,0,1,0,0,1,0
537,74,1,999,0,-1.1,94.601,-49.5,0.977,4963.6,no,0,1,0,0,1,0
538,40,1,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,1,0
539,46,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
540,41,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,1,0,0
541,30,2,999,0,1.4,93.444,-36.1,4.968,5228.1,no,0,1,0,0,0,1
542,44,1,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,0,1,0,0,1,0
543,47,10,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,1,0
544,50,1,999,0,1.1,93.994,-36.4,4.859,5191.0,no,0,1,0,0,1,0
545,29,1,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,0,1,0,0,0,1
546,51,4,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0,1,0,1,0,0
547,52,2,999,0,1.1,93.994,-36.4,4.859,5191.0,no,0,1,0,0,1,0
548,27,3,999,0,-1.8,93.075,-47.1,1.41,5099.1,no,0,1,0,0,0,1
549,44,1,999,0,1.4,94.465,-41.8,4.864,5228.1,no,0,1,0,0,1,0
550,34,2,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,0,1,0,0,1,0
551,23,2,999,1,-1.1,94.601,-49.5,1.032,4963.6,yes,1,0,0,0,0,1
552,30,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,0,1
553,26,2,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,0,1,0,0,0,1
554,35,3,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,0,1,0,0,1,0
555,24,4,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,0,1
556,38,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,yes,0,1,0,0,1,0
557,36,3,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,0,1,0
558,24,3,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,no,0,1,0,0,0,1
559,31,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,1,0
560,41,1,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,1,0
561,39,2,999,0,1.1,93.994,-36.4,4.855,5191.0,no,0,1,0,0,1,0
562,36,4,999,0,1.4,94.465,-41.8,4.865,5228.1,no,0,1,0,1,0,0
563,47,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,0,1,0
564,33,1,999,0,-1.8,93.075,-47.1,1.41,5099.1,yes,0,1,0,0,1,0
565,34,3,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,0,1,0,0,1,0
566,42,3,999,0,1.1,93.994,-36.4,4.859,5191.0,no,0,1,0,1,0,0
567,51,4,999,0,-0.1,93.2,-42.0,4.021,5195.8,no,0,1,0,0,1,0
568,34,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,no,0,1,0,0,0,1
