,age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,poutcome_failure,poutcome_nonexistent,poutcome_success,education_new
331,25,3,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,6
332,41,4,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,6
333,54,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,6
334,39,1,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,1
335,55,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,1,0,0,6
336,40,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,3
337,43,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
338,81,2,999,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1,0,1,0,0
339,43,1,999,0,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,0,1,0,5
340,34,1,6,2,-1.7,94.055,-39.8,0.7040000000000001,4991.6,1,0,0,1,3
341,42,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,3
342,30,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,1
343,24,2,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,2
345,42,5,10,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,0,0,1,2
346,51,7,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0
347,38,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,3
348,45,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
349,51,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
350,44,6,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,6
351,52,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,2
352,49,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
353,49,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,5
354,52,4,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,1
355,32,4,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,6
356,27,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,3
357,44,8,999,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,1,0,0,3
358,33,7,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,6
359,30,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,2
360,32,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,6
361,36,3,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,5
362,49,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,3
363,48,2,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,1,0,0
364,48,8,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,1,0,1,0,5
365,42,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
366,28,3,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,3
367,52,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,6
368,23,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,6
369,36,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,1
370,43,2,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,6
371,31,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,3
372,49,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0
373,36,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,2
374,47,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0
375,31,7,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,5
376,46,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,5
377,54,3,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,2
378,35,3,999,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,0,0,1,0,6
379,37,10,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,3
380,44,1,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,2
381,30,1,3,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1,0,0,1,3
382,33,5,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,3
385,43,2,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,0
386,32,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,3
387,29,2,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,6
388,35,2,999,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,1,0,0,3
389,47,2,999,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,0,0,1,0,3
390,37,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,6
391,35,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,6
392,37,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,2
393,36,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,3
394,50,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,2
395,30,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,6
396,33,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,2
397,37,6,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,3
398,45,1,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,1,0,6
399,30,2,999,1,-0.1,93.2,-42.0,4.021,5195.8,0,1,0,0,6
400,51,2,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,6
401,49,10,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,2
402,31,5,999,0,1.4,93.444,-36.1,4.962,5228.1,0,0,1,0,6
403,40,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,6
404,41,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,5
405,58,1,2,1,-1.8,93.075,-47.1,1.365,5099.1,0,0,0,1,0
406,49,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0
407,39,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,5
408,48,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
409,50,2,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,0
412,51,2,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,0
413,36,4,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,6
414,35,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,1
415,44,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,3
416,43,1,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,1,0,0,0
417,30,7,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
418,41,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
419,27,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,6
420,45,2,5,3,-1.1,94.76700000000001,-50.8,1.05,4963.6,1,0,0,1,3
421,26,3,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,3
422,36,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,5
423,24,1,999,1,-2.9,92.469,-33.6,1.0290000000000001,5076.2,0,1,0,0,3
424,46,6,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,6
425,61,1,3,2,-1.8,93.876,-40.0,0.695,5008.7,1,0,0,1,1
426,50,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,2
427,49,9,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,5
428,55,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0
429,54,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0
430,40,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,2
431,58,1,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,0
432,58,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,6
433,36,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
434,30,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,6
435,45,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,6
436,40,1,999,1,-0.1,93.2,-42.0,4.021,5195.8,0,1,0,0,6
437,42,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,6
439,24,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,3
440,49,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,6
441,55,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,0,0,1,0,0
442,49,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,3
443,48,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0
444,49,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,3
445,40,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,3
446,35,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,1,0,3
447,32,11,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,5
448,67,2,5,5,-1.1,94.76700000000001,-50.8,1.0390000000000001,4963.6,1,0,0,1,5
449,41,4,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,1,0,6
450,73,1,999,0,-1.8,92.84299999999999,-50.0,1.531,5099.1,1,0,1,0,6
451,32,7,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,0
452,33,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,6
453,36,4,999,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,0,0,1,0,5
454,40,1,999,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,1,0,0,5
455,25,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,2
457,45,1,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,6
458,33,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,6
459,31,7,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
460,48,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,6
461,42,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,6
462,40,3,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,6
463,30,1,7,1,-1.7,94.055,-39.8,0.748,4991.6,0,0,0,1,6
464,41,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0
465,36,14,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
466,41,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,1
467,60,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,6
468,32,1,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,1,0,0,3
469,44,5,999,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1,1,0,0,5
470,25,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,3
471,30,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,1,0,1,0,2
472,25,1,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,6
473,31,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
474,44,3,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,0
475,29,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,6
476,47,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,6
478,25,4,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,3
479,29,3,999,0,1.1,93.994,-36.4,4.864,5191.0,1,0,1,0,5
481,36,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,2
482,45,1,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,2
483,31,1,999,0,-0.1,93.79799999999999,-40.4,4.794,5195.8,1,0,1,0,6
485,51,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
486,44,2,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1,0,1,0,0
487,24,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,2
488,40,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,6
489,39,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0
490,44,1,999,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,1,0,0,0
491,44,1,999,0,-1.8,93.075,-47.1,1.479,5099.1,0,0,1,0,6
492,52,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,2
493,51,1,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,1,0,0,3
494,38,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,0,1,0,6
495,34,2,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,1,0,0,5
496,23,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,3
497,30,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,6
498,26,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,1
499,24,1,999,2,-2.9,92.963,-40.8,1.262,5076.2,0,1,0,0,6
500,34,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,1
502,32,3,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,0,1,0,6
503,27,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,6
504,39,6,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0
505,29,8,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,5
506,42,8,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,6
508,30,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,6
509,38,3,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,6
510,49,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
511,30,2,999,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,1,0,0,6
512,41,1,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,1,0,3
513,56,2,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,2
514,58,2,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,2
515,52,1,999,1,-1.8,93.075,-47.1,1.41,5099.1,0,1,0,0,0
516,32,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,5
517,51,2,999,4,-1.8,93.876,-40.0,0.6970000000000001,5008.7,0,1,0,0,6
518,31,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
519,34,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,5
521,36,3,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,1,0,6
522,30,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,2
523,51,2,999,0,-2.9,92.963,-40.8,1.268,5076.2,0,0,1,0,6
524,26,2,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,2
525,39,3,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,6
526,38,11,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
527,41,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,2
528,43,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,3
529,60,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0
530,28,7,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,1
531,34,5,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,5
532,64,2,999,0,-1.1,94.601,-49.5,0.9590000000000001,4963.6,0,0,1,0,2
533,35,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,5
534,40,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,2
535,46,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,0,0,1
536,33,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,1,0,1,0,6
537,74,1,999,0,-1.1,94.601,-49.5,0.977,4963.6,0,0,1,0,6
538,40,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,3
539,46,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,3
540,41,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,5
541,30,2,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,6
542,44,1,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,0,1,0,6
543,47,10,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,3
544,50,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0
545,29,1,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,5
546,51,4,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,0
547,52,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0
548,27,3,999,0,-1.8,93.075,-47.1,1.41,5099.1,0,0,1,0,3
549,44,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,2
550,34,2,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,2
551,23,2,999,1,-1.1,94.601,-49.5,1.032,4963.6,1,1,0,0,3
552,30,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,5
553,26,2,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,3
554,35,3,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,6
555,24,4,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,6
556,38,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,1,0,1,0,0
557,36,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,3
558,24,3,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,6
559,31,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,6
560,41,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,6
561,39,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,6
562,36,4,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,5
563,47,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
564,33,1,999,0,-1.8,93.075,-47.1,1.41,5099.1,1,0,1,0,5
565,34,3,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,5
566,42,3,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,5
567,51,4,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,3
568,34,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,1
569,33,6,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
570,37,1,6,1,-1.7,94.215,-40.3,0.8959999999999999,4991.6,1,0,0,1,6
571,33,1,999,0,-1.7,94.215,-40.3,0.8270000000000001,4991.6,0,0,1,0,2
572,36,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
573,43,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,3
574,47,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
575,32,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,6
576,42,3,999,0,-1.7,94.027,-38.3,0.898,4991.6,0,0,1,0,6
577,36,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,6
578,42,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,2
579,31,2,999,0,-1.8,93.075,-47.1,1.483,5099.1,0,0,1,0,2
580,41,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,1
581,31,5,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,1,0,1,0,2
582,36,2,999,0,-2.9,92.963,-40.8,1.268,5076.2,1,0,1,0,5
583,46,2,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,2
584,35,3,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,3
585,30,6,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,3
586,35,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
587,47,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
588,35,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,1,0,3
590,39,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,5
591,37,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,3
592,31,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
593,49,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,3
594,57,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,6
595,33,1,999,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1,0,2
596,35,6,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,1
597,39,6,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,6
598,34,1,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,2
599,32,2,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,3
600,35,1,999,0,1.4,94.465,-41.8,4.961,5228.1,1,0,1,0,6
601,53,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
602,30,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,6
604,44,2,999,1,-1.8,93.075,-47.1,1.466,5099.1,0,1,0,0,3
605,50,14,999,0,1.4,93.444,-36.1,4.962,5228.1,0,0,1,0,2
606,56,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,3
607,58,2,999,0,-2.9,92.963,-40.8,1.262,5076.2,0,0,1,0,3
608,54,2,999,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1,0,6
609,40,1,7,2,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1,1,0,0,6
610,31,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
611,41,1,999,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,1,0,0,3
612,31,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,3
613,39,1,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,0,1,0,3
614,37,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,3
616,50,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,6
617,49,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0
618,31,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,6
619,35,2,6,1,-1.8,93.749,-34.6,0.644,5008.7,1,0,0,1,5
620,52,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,6
621,33,3,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,6
622,32,3,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,0
623,35,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0,0,1,0,6
624,54,1,999,1,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,1,1,0,0,6
625,27,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,1,0,3
626,52,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,5
627,32,1,999,0,-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2,0,0,1,0,6
628,36,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,0,0,3
629,27,1,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,1,0,5
630,39,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,2
631,34,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,6
632,35,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,2
633,32,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,6
634,42,1,999,1,-2.9,92.20100000000001,-31.4,0.879,5076.2,0,1,0,0,5
635,42,2,999,1,-0.1,93.2,-42.0,4.191,5195.8,1,1,0,0,3
636,37,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
637,34,3,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,6
638,27,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,3
639,49,2,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,1,0,1,0,2
640,35,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
641,22,7,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,2
642,45,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,6
643,29,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,3
644,59,3,999,1,-2.9,92.20100000000001,-31.4,0.8340000000000001,5076.2,0,1,0,0,5
645,55,2,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,1
648,43,2,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,5
649,47,1,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,1,0,3
650,41,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,2
651,50,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,2
652,46,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,6
653,32,9,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,3
654,47,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
655,54,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,6
656,29,3,999,1,-1.8,93.749,-34.6,0.645,5008.7,0,1,0,0,6
657,33,6,999,0,-1.8,93.749,-34.6,0.659,5008.7,0,0,1,0,6
658,31,3,6,2,-1.7,94.215,-40.3,0.885,4991.6,1,0,0,1,6
659,27,2,999,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,1,0,0,2
