,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education_basic.4y,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree
124,54,entrepreneur,married,basic.4y,0,0,1,1,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
125,45,technician,divorced,basic.9y,0,0,0,0,jul,wed,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
126,32,blue-collar,married,basic.9y,0,1,0,0,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
127,50,admin.,married,basic.9y,0,1,0,0,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
128,75,retired,married,basic.4y,0,0,0,0,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
129,33,self-employed,divorced,university.degree,0,0,0,1,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
130,29,management,married,university.degree,0,0,1,0,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
131,45,management,married,university.degree,0,1,0,0,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
132,38,admin.,divorced,university.degree,0,0,0,0,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.392,5099.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
133,24,services,single,professional.course,0,1,0,1,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
134,41,technician,married,professional.course,0,1,0,0,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
135,58,retired,divorced,high.school,0,1,0,0,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
136,34,admin.,married,university.degree,0,0,1,1,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
137,34,admin.,married,university.degree,0,0,0,0,nov,mon,2,999,0,nonexistent,-1.1,94.76700000000001,-50.8,1.05,4963.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
138,37,technician,divorced,professional.course,0,0,0,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
139,53,blue-collar,divorced,basic.4y,0,0,0,1,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
140,54,technician,divorced,professional.course,0,1,1,0,jul,tue,14,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
141,32,technician,divorced,professional.course,0,1,0,0,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
142,42,admin.,married,high.school,0,1,0,0,jul,fri,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
143,28,technician,single,professional.course,0,1,0,0,aug,thu,2,3,1,success,-2.9,92.20100000000001,-31.4,0.851,5076.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
144,33,services,single,high.school,0,1,0,1,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
145,41,blue-collar,married,basic.9y,0,1,0,0,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
146,31,services,married,high.school,0,0,1,0,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
147,40,technician,married,basic.9y,0,0,1,1,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
148,53,admin.,married,basic.9y,0,0,1,0,nov,wed,1,999,1,failure,-3.4,92.649,-30.1,0.716,5017.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
149,40,admin.,divorced,university.degree,0,1,0,0,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
150,82,housemaid,married,basic.4y,0,0,0,1,sep,tue,3,3,2,success,-1.1,94.199,-37.5,0.877,4963.6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
151,28,blue-collar,married,basic.4y,0,1,0,0,jul,mon,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
152,30,admin.,married,high.school,0,1,0,0,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
153,31,unemployed,single,university.degree,0,1,0,0,jul,tue,1,6,3,success,-1.7,94.215,-40.3,0.835,4991.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
154,32,technician,single,university.degree,0,1,0,0,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
155,54,blue-collar,married,basic.4y,0,1,0,0,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
156,31,blue-collar,married,basic.9y,0,0,0,0,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
157,50,services,married,university.degree,0,1,0,0,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
158,47,technician,single,university.degree,0,0,0,0,jul,tue,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
159,31,admin.,single,high.school,0,1,1,0,may,wed,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
160,32,unemployed,married,high.school,0,1,0,0,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
161,46,admin.,single,high.school,0,1,0,0,nov,mon,2,999,2,failure,-1.1,94.76700000000001,-50.8,1.048,4963.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
162,47,admin.,single,high.school,0,0,0,0,may,mon,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
163,32,admin.,single,high.school,0,0,0,0,nov,mon,2,999,2,failure,-1.1,94.76700000000001,-50.8,1.048,4963.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
164,52,services,divorced,high.school,0,0,0,0,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
165,45,admin.,married,high.school,0,1,0,0,oct,fri,3,6,1,success,-1.1,94.601,-49.5,1.0290000000000001,4963.6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
166,32,admin.,married,university.degree,0,1,0,0,may,fri,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
167,71,blue-collar,divorced,basic.4y,0,0,0,0,aug,thu,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
168,49,services,married,high.school,0,1,0,1,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
169,46,admin.,married,high.school,0,1,1,1,jun,wed,10,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
170,46,blue-collar,married,professional.course,0,0,0,0,nov,fri,1,999,0,nonexistent,-1.1,94.76700000000001,-50.8,1.028,4963.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
171,38,admin.,married,university.degree,0,1,0,0,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
172,57,services,married,professional.course,0,0,0,0,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
173,41,services,single,high.school,0,1,0,0,may,mon,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
174,44,technician,married,professional.course,0,0,0,1,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
175,47,technician,married,university.degree,0,1,0,0,aug,wed,7,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
176,40,blue-collar,married,basic.9y,0,1,1,1,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
177,57,retired,single,professional.course,0,1,0,1,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
178,27,admin.,single,university.degree,0,0,0,0,mar,tue,1,3,1,success,-1.8,93.369,-34.8,0.637,5008.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
179,52,blue-collar,married,basic.9y,0,0,0,0,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
180,34,management,married,university.degree,0,1,1,1,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
181,42,entrepreneur,married,university.degree,0,1,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
182,51,technician,married,university.degree,0,1,0,1,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
183,45,management,married,basic.4y,0,1,0,1,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
184,56,retired,married,high.school,0,0,0,0,may,mon,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
185,41,management,married,university.degree,0,1,0,0,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
186,44,admin.,married,high.school,0,1,0,0,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
187,50,blue-collar,married,basic.6y,0,1,0,0,may,mon,3,3,1,success,-1.8,92.89299999999999,-46.2,1.354,5099.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
188,54,self-employed,married,high.school,0,0,0,0,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
189,51,blue-collar,married,basic.6y,0,0,0,0,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
190,30,blue-collar,single,basic.9y,0,0,0,0,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
191,42,housemaid,married,basic.4y,0,1,0,1,jun,fri,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
192,41,technician,married,professional.course,0,1,0,1,jun,mon,11,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
193,47,services,single,basic.9y,0,0,0,0,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
194,35,blue-collar,married,basic.6y,0,1,0,0,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
195,58,blue-collar,married,basic.9y,0,0,0,0,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
196,50,blue-collar,divorced,high.school,0,1,1,0,jul,mon,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
197,41,technician,married,professional.course,0,0,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
198,38,technician,married,university.degree,0,1,0,0,may,wed,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
199,32,student,single,university.degree,0,0,0,0,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
200,21,student,single,high.school,0,0,0,0,aug,tue,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.884,5076.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
201,46,admin.,divorced,basic.9y,0,0,0,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
202,42,self-employed,married,university.degree,0,1,0,0,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
203,55,services,married,basic.9y,0,0,0,0,aug,wed,13,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
204,29,admin.,single,high.school,0,1,0,1,nov,mon,1,6,1,success,-1.1,94.76700000000001,-50.8,1.05,4963.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
205,30,blue-collar,single,basic.6y,0,1,0,1,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
206,53,management,married,basic.4y,0,1,0,0,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
207,35,management,married,university.degree,0,1,0,0,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
208,46,services,married,professional.course,0,1,0,1,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
209,30,blue-collar,married,university.degree,0,0,0,1,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
210,43,entrepreneur,married,university.degree,0,1,0,0,jul,tue,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
211,42,services,married,high.school,0,1,0,0,jul,mon,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
212,32,technician,married,professional.course,0,0,0,0,jul,tue,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
213,41,blue-collar,divorced,basic.9y,0,1,0,0,may,fri,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
214,28,admin.,married,university.degree,0,0,0,0,may,tue,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
215,24,services,single,university.degree,0,0,0,0,jul,thu,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
216,43,management,married,university.degree,0,1,1,0,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
217,30,admin.,single,university.degree,0,1,0,0,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
218,55,blue-collar,married,basic.9y,0,0,0,0,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
219,51,retired,married,basic.9y,0,0,0,0,jul,fri,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.959,5228.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
220,22,student,single,high.school,0,0,1,0,jul,fri,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
221,32,entrepreneur,single,university.degree,0,0,1,0,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
222,43,admin.,married,professional.course,0,0,0,0,jul,thu,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
223,39,management,married,basic.6y,0,0,0,1,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
224,52,blue-collar,divorced,university.degree,0,0,0,0,jul,tue,8,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
225,38,technician,single,professional.course,0,1,0,0,may,mon,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
226,59,retired,married,basic.4y,0,0,0,1,apr,tue,4,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
227,31,blue-collar,married,basic.4y,0,1,0,1,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
228,76,retired,single,basic.4y,0,0,0,0,nov,mon,4,6,1,success,-3.4,92.649,-30.1,0.715,5017.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
229,44,admin.,single,basic.9y,0,1,0,1,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
230,30,blue-collar,married,university.degree,0,0,0,1,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
231,32,services,married,high.school,0,0,0,1,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
232,41,unemployed,married,university.degree,0,0,0,1,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
233,33,admin.,single,university.degree,0,1,0,0,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
234,59,retired,married,basic.4y,0,1,0,0,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
235,28,blue-collar,married,basic.9y,0,1,0,0,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
236,33,blue-collar,single,basic.6y,0,1,0,0,may,fri,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
237,53,services,married,high.school,0,1,0,0,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
238,41,services,married,high.school,0,0,0,0,mar,wed,6,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.778,5099.1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
239,55,admin.,married,basic.4y,0,0,1,0,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
240,45,blue-collar,married,basic.9y,0,0,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
241,35,technician,married,professional.course,0,0,0,0,jul,thu,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
242,31,services,married,high.school,0,0,0,0,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
243,53,management,married,university.degree,0,0,0,0,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
244,35,technician,single,professional.course,0,1,0,0,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
245,45,blue-collar,divorced,basic.6y,0,1,0,0,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
246,34,housemaid,single,university.degree,0,0,0,1,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
247,42,admin.,married,basic.9y,0,0,0,1,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
248,36,self-employed,married,basic.9y,0,1,1,0,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
249,44,admin.,married,high.school,0,0,0,1,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
